"fitted_model","stacking","pseudo_BMA","n_years_val.x","BMA","n_years_val.y","sim","gen_model","n_years"
"apc",1,1,10,1.03708281621937e-12,0,9,"mix_cbd_rh",40
"apc",0.196,0.297,1,1.03708281621937e-12,0,9,"mix_cbd_rh",40
"apc",0.976,1,5,1.03708281621937e-12,0,9,"mix_cbd_rh",40
"cbd",0,0,10,2.68251894135151e-167,0,9,"mix_cbd_rh",40
"cbd",0,0,5,2.68251894135151e-167,0,9,"mix_cbd_rh",40
"cbd",0,0,1,2.68251894135151e-167,0,9,"mix_cbd_rh",40
"lc",0,0,1,1.74334403315161e-130,0,9,"mix_cbd_rh",40
"lc",0.024,0,5,1.74334403315161e-130,0,9,"mix_cbd_rh",40
"lc",0,0,10,1.74334403315161e-130,0,9,"mix_cbd_rh",40
"m6",0,0,5,1.14140526103673e-05,0,9,"mix_cbd_rh",40
"m6",0,0,10,1.14140526103673e-05,0,9,"mix_cbd_rh",40
"m6",0.411,0.387,1,1.14140526103673e-05,0,9,"mix_cbd_rh",40
"rh",0.394,0.316,1,0.999988585946353,0,9,"mix_cbd_rh",40
"rh",0.001,0,5,0.999988585946353,0,9,"mix_cbd_rh",40
"rh",0,0,10,0.999988585946353,0,9,"mix_cbd_rh",40
"apc",1,1,10,4.15396636829665e-09,0,10,"mix_cbd_rh",40
"apc",0.753,0.549,1,4.15396636829665e-09,0,10,"mix_cbd_rh",40
"apc",1,1,5,4.15396636829665e-09,0,10,"mix_cbd_rh",40
"cbd",0,0,10,3.54869969858272e-132,0,10,"mix_cbd_rh",40
"cbd",0,0,5,3.54869969858272e-132,0,10,"mix_cbd_rh",40
"cbd",0,0,1,3.54869969858272e-132,0,10,"mix_cbd_rh",40
"lc",0,0,1,1.55739579260492e-131,0,10,"mix_cbd_rh",40
"lc",0,0,5,1.55739579260492e-131,0,10,"mix_cbd_rh",40
"lc",0,0,10,1.55739579260492e-131,0,10,"mix_cbd_rh",40
"m6",0,0,5,8.7439768416582e-06,0,10,"mix_cbd_rh",40
"m6",0,0,10,8.7439768416582e-06,0,10,"mix_cbd_rh",40
"m6",0.154,0.319,1,8.7439768416582e-06,0,10,"mix_cbd_rh",40
"rh",0.093,0.132,1,0.999991251869192,0,10,"mix_cbd_rh",40
"rh",0,0,5,0.999991251869192,0,10,"mix_cbd_rh",40
"rh",0,0,10,0.999991251869192,0,10,"mix_cbd_rh",40
"apc",1,1,10,7.39146235902183e-07,0,11,"mix_cbd_rh",40
"apc",0.001,0.295,1,7.39146235902183e-07,0,11,"mix_cbd_rh",40
"apc",1,1,5,7.39146235902183e-07,0,11,"mix_cbd_rh",40
"cbd",0,0,10,1.74135977648886e-120,0,11,"mix_cbd_rh",40
"cbd",0,0,5,1.74135977648886e-120,0,11,"mix_cbd_rh",40
"cbd",0,0,1,1.74135977648886e-120,0,11,"mix_cbd_rh",40
"lc",0,0,1,2.87593731101375e-112,0,11,"mix_cbd_rh",40
"lc",0,0,5,2.87593731101375e-112,0,11,"mix_cbd_rh",40
"lc",0,0,10,2.87593731101375e-112,0,11,"mix_cbd_rh",40
"m6",0,0,5,0.992997661928056,0,11,"mix_cbd_rh",40
"m6",0,0,10,0.992997661928056,0,11,"mix_cbd_rh",40
"m6",0.854,0.652,1,0.992997661928056,0,11,"mix_cbd_rh",40
"rh",0.146,0.053,1,0.00700159892570769,0,11,"mix_cbd_rh",40
"rh",0,0,5,0.00700159892570769,0,11,"mix_cbd_rh",40
"rh",0,0,10,0.00700159892570769,0,11,"mix_cbd_rh",40
"apc",1,1,10,1.97317876647825e-17,0,12,"mix_cbd_rh",40
"apc",0,0.037,1,1.97317876647825e-17,0,12,"mix_cbd_rh",40
"apc",1,1,5,1.97317876647825e-17,0,12,"mix_cbd_rh",40
"cbd",0,0,10,6.96773941809184e-128,0,12,"mix_cbd_rh",40
"cbd",0,0,5,6.96773941809184e-128,0,12,"mix_cbd_rh",40
"cbd",0,0,1,6.96773941809184e-128,0,12,"mix_cbd_rh",40
"lc",0.075,0,1,2.03805369784454e-129,0,12,"mix_cbd_rh",40
"lc",0,0,5,2.03805369784454e-129,0,12,"mix_cbd_rh",40
"lc",0,0,10,2.03805369784454e-129,0,12,"mix_cbd_rh",40
"m6",0,0,5,1,0,12,"mix_cbd_rh",40
"m6",0,0,10,1,0,12,"mix_cbd_rh",40
"m6",0.925,0.963,1,1,0,12,"mix_cbd_rh",40
"rh",0,0,1,5.76924503176155e-17,0,12,"mix_cbd_rh",40
"rh",0,0,5,5.76924503176155e-17,0,12,"mix_cbd_rh",40
"rh",0,0,10,5.76924503176155e-17,0,12,"mix_cbd_rh",40
"apc",0.783,1,10,0.628308831959432,0,13,"mix_cbd_rh",40
"apc",0.533,0.516,1,0.628308831959432,0,13,"mix_cbd_rh",40
"apc",1,1,5,0.628308831959432,0,13,"mix_cbd_rh",40
"cbd",0,0,10,9.73245711427145e-121,0,13,"mix_cbd_rh",40
"cbd",0,0,5,9.73245711427145e-121,0,13,"mix_cbd_rh",40
"cbd",0,0,1,9.73245711427145e-121,0,13,"mix_cbd_rh",40
"lc",0,0,1,2.10462804607694e-131,0,13,"mix_cbd_rh",40
"lc",0,0,5,2.10462804607694e-131,0,13,"mix_cbd_rh",40
"lc",0,0,10,2.10462804607694e-131,0,13,"mix_cbd_rh",40
"m6",0,0,5,0.370569293649705,0,13,"mix_cbd_rh",40
"m6",0.217,0,10,0.370569293649705,0,13,"mix_cbd_rh",40
"m6",0.467,0.481,1,0.370569293649705,0,13,"mix_cbd_rh",40
"rh",0,0.002,1,0.0011218743908634,0,13,"mix_cbd_rh",40
"rh",0,0,5,0.0011218743908634,0,13,"mix_cbd_rh",40
"rh",0,0,10,0.0011218743908634,0,13,"mix_cbd_rh",40
"apc",0.989,1,10,5.06046749852282e-06,0,14,"mix_cbd_rh",40
"apc",0,0.051,1,5.06046749852282e-06,0,14,"mix_cbd_rh",40
"apc",1,1,5,5.06046749852282e-06,0,14,"mix_cbd_rh",40
"cbd",0,0,10,3.65074844587778e-145,0,14,"mix_cbd_rh",40
"cbd",0,0,5,3.65074844587778e-145,0,14,"mix_cbd_rh",40
"cbd",0,0,1,3.65074844587778e-145,0,14,"mix_cbd_rh",40
"lc",0,0,1,7.99594390279212e-134,0,14,"mix_cbd_rh",40
"lc",0,0,5,7.99594390279212e-134,0,14,"mix_cbd_rh",40
"lc",0,0,10,7.99594390279212e-134,0,14,"mix_cbd_rh",40
"m6",0,0,5,0.998263353268877,0,14,"mix_cbd_rh",40
"m6",0.011,0,10,0.998263353268877,0,14,"mix_cbd_rh",40
"m6",0.127,0.124,1,0.998263353268877,0,14,"mix_cbd_rh",40
"rh",0.873,0.825,1,0.00173158626362412,0,14,"mix_cbd_rh",40
"rh",0,0,5,0.00173158626362412,0,14,"mix_cbd_rh",40
"rh",0,0,10,0.00173158626362412,0,14,"mix_cbd_rh",40
"apc",1,1,10,0.999973252739031,0,15,"mix_cbd_rh",40
"apc",0,0.028,1,0.999973252739031,0,15,"mix_cbd_rh",40
"apc",1,1,5,0.999973252739031,0,15,"mix_cbd_rh",40
"cbd",0,0,10,3.68398072249789e-124,0,15,"mix_cbd_rh",40
"cbd",0,0,5,3.68398072249789e-124,0,15,"mix_cbd_rh",40
"cbd",0.226,0.003,1,3.68398072249789e-124,0,15,"mix_cbd_rh",40
"lc",0.144,0,1,3.76441460657988e-115,0,15,"mix_cbd_rh",40
"lc",0,0,5,3.76441460657988e-115,0,15,"mix_cbd_rh",40
"lc",0,0,10,3.76441460657988e-115,0,15,"mix_cbd_rh",40
"m6",0,0,5,1.11835407511269e-12,0,15,"mix_cbd_rh",40
"m6",0,0,10,1.11835407511269e-12,0,15,"mix_cbd_rh",40
"m6",0.001,0.055,1,1.11835407511269e-12,0,15,"mix_cbd_rh",40
"rh",0.629,0.915,1,2.67472598507687e-05,0,15,"mix_cbd_rh",40
"rh",0,0,5,2.67472598507687e-05,0,15,"mix_cbd_rh",40
"rh",0,0,10,2.67472598507687e-05,0,15,"mix_cbd_rh",40
"apc",1,1,10,0.000588230309737268,0,16,"mix_cbd_rh",40
"apc",0,0.046,1,0.000588230309737268,0,16,"mix_cbd_rh",40
"apc",0.713,1,5,0.000588230309737268,0,16,"mix_cbd_rh",40
"cbd",0,0,10,1.79302879096877e-125,0,16,"mix_cbd_rh",40
"cbd",0,0,5,1.79302879096877e-125,0,16,"mix_cbd_rh",40
"cbd",0.002,0,1,1.79302879096877e-125,0,16,"mix_cbd_rh",40
"lc",0.068,0,1,2.53189375328187e-104,0,16,"mix_cbd_rh",40
"lc",0,0,5,2.53189375328187e-104,0,16,"mix_cbd_rh",40
"lc",0,0,10,2.53189375328187e-104,0,16,"mix_cbd_rh",40
"m6",0.287,0,5,0.00022834799664823,0,16,"mix_cbd_rh",40
"m6",0,0,10,0.00022834799664823,0,16,"mix_cbd_rh",40
"m6",0.437,0.475,1,0.00022834799664823,0,16,"mix_cbd_rh",40
"rh",0.492,0.479,1,0.999183421693615,0,16,"mix_cbd_rh",40
"rh",0,0,5,0.999183421693615,0,16,"mix_cbd_rh",40
"rh",0,0,10,0.999183421693615,0,16,"mix_cbd_rh",40
"apc",0.121,0,10,3.02817635961967e-11,0,17,"mix_cbd_rh",40
"apc",0.326,0.152,1,3.02817635961967e-11,0,17,"mix_cbd_rh",40
"apc",0.902,1,5,3.02817635961967e-11,0,17,"mix_cbd_rh",40
"cbd",0,0,10,1.73950176768543e-113,0,17,"mix_cbd_rh",40
"cbd",0,0,5,1.73950176768543e-113,0,17,"mix_cbd_rh",40
"cbd",0,0,1,1.73950176768543e-113,0,17,"mix_cbd_rh",40
"lc",0,0,1,2.7454066748245e-104,0,17,"mix_cbd_rh",40
"lc",0.098,0,5,2.7454066748245e-104,0,17,"mix_cbd_rh",40
"lc",0,0,10,2.7454066748245e-104,0,17,"mix_cbd_rh",40
"m6",0,0,5,0.633794079883955,0,17,"mix_cbd_rh",40
"m6",0.879,1,10,0.633794079883955,0,17,"mix_cbd_rh",40
"m6",0.625,0.846,1,0.633794079883955,0,17,"mix_cbd_rh",40
"rh",0.048,0.002,1,0.366205920085763,0,17,"mix_cbd_rh",40
"rh",0,0,5,0.366205920085763,0,17,"mix_cbd_rh",40
"rh",0,0,10,0.366205920085763,0,17,"mix_cbd_rh",40
"apc",1,1,10,5.35090030577103e-10,0,18,"mix_cbd_rh",40
"apc",0,0.007,1,5.35090030577103e-10,0,18,"mix_cbd_rh",40
"apc",1,1,5,5.35090030577103e-10,0,18,"mix_cbd_rh",40
"cbd",0,0,10,3.94214715309688e-125,0,18,"mix_cbd_rh",40
"cbd",0,0,5,3.94214715309688e-125,0,18,"mix_cbd_rh",40
"cbd",0,0,1,3.94214715309688e-125,0,18,"mix_cbd_rh",40
"lc",0.109,0,1,1.17196933480197e-115,0,18,"mix_cbd_rh",40
"lc",0,0,5,1.17196933480197e-115,0,18,"mix_cbd_rh",40
"lc",0,0,10,1.17196933480197e-115,0,18,"mix_cbd_rh",40
"m6",0,0,5,0.999883044944591,0,18,"mix_cbd_rh",40
"m6",0,0,10,0.999883044944591,0,18,"mix_cbd_rh",40
"m6",0,0.042,1,0.999883044944591,0,18,"mix_cbd_rh",40
"rh",0.891,0.952,1,0.000116954520318599,0,18,"mix_cbd_rh",40
"rh",0,0,5,0.000116954520318599,0,18,"mix_cbd_rh",40
"rh",0,0,10,0.000116954520318599,0,18,"mix_cbd_rh",40
"apc",1,1,10,4.00548750377475e-09,0,19,"mix_cbd_rh",40
"apc",0,0.129,1,4.00548750377475e-09,0,19,"mix_cbd_rh",40
"apc",1,1,5,4.00548750377475e-09,0,19,"mix_cbd_rh",40
"cbd",0,0,10,1.39938195684354e-132,0,19,"mix_cbd_rh",40
"cbd",0,0,5,1.39938195684354e-132,0,19,"mix_cbd_rh",40
"cbd",0,0,1,1.39938195684354e-132,0,19,"mix_cbd_rh",40
"lc",0,0,1,2.13403554901924e-116,0,19,"mix_cbd_rh",40
"lc",0,0,5,2.13403554901924e-116,0,19,"mix_cbd_rh",40
"lc",0,0,10,2.13403554901924e-116,0,19,"mix_cbd_rh",40
"m6",0,0,5,0.000106774041933412,0,19,"mix_cbd_rh",40
"m6",0,0,10,0.000106774041933412,0,19,"mix_cbd_rh",40
"m6",0.739,0.796,1,0.000106774041933412,0,19,"mix_cbd_rh",40
"rh",0.261,0.075,1,0.999893221952579,0,19,"mix_cbd_rh",40
"rh",0,0,5,0.999893221952579,0,19,"mix_cbd_rh",40
"rh",0,0,10,0.999893221952579,0,19,"mix_cbd_rh",40
"apc",1,1,10,0.984368935232818,0,20,"mix_cbd_rh",40
"apc",0.004,0.249,1,0.984368935232818,0,20,"mix_cbd_rh",40
"apc",1,1,5,0.984368935232818,0,20,"mix_cbd_rh",40
"cbd",0,0,10,2.07259603763524e-129,0,20,"mix_cbd_rh",40
"cbd",0,0,5,2.07259603763524e-129,0,20,"mix_cbd_rh",40
"cbd",0,0,1,2.07259603763524e-129,0,20,"mix_cbd_rh",40
"lc",0,0,1,2.01496228907426e-134,0,20,"mix_cbd_rh",40
"lc",0,0,5,2.01496228907426e-134,0,20,"mix_cbd_rh",40
"lc",0,0,10,2.01496228907426e-134,0,20,"mix_cbd_rh",40
"m6",0,0,5,0.0156310559611661,0,20,"mix_cbd_rh",40
"m6",0,0,10,0.0156310559611661,0,20,"mix_cbd_rh",40
"m6",0.454,0.32,1,0.0156310559611661,0,20,"mix_cbd_rh",40
"rh",0.541,0.431,1,8.8060154811245e-09,0,20,"mix_cbd_rh",40
"rh",0,0,5,8.8060154811245e-09,0,20,"mix_cbd_rh",40
"rh",0,0,10,8.8060154811245e-09,0,20,"mix_cbd_rh",40
"apc",1,1,10,0.00311301428996157,0,21,"mix_cbd_rh",40
"apc",0,0.001,1,0.00311301428996157,0,21,"mix_cbd_rh",40
"apc",0.982,1,5,0.00311301428996157,0,21,"mix_cbd_rh",40
"cbd",0,0,10,7.65594160198945e-126,0,21,"mix_cbd_rh",40
"cbd",0.018,0,5,7.65594160198945e-126,0,21,"mix_cbd_rh",40
"cbd",0.146,0,1,7.65594160198945e-126,0,21,"mix_cbd_rh",40
"lc",0.126,0,1,5.84247338002555e-125,0,21,"mix_cbd_rh",40
"lc",0,0,5,5.84247338002555e-125,0,21,"mix_cbd_rh",40
"lc",0,0,10,5.84247338002555e-125,0,21,"mix_cbd_rh",40
"m6",0,0,5,0.579693539920676,0,21,"mix_cbd_rh",40
"m6",0,0,10,0.579693539920676,0,21,"mix_cbd_rh",40
"m6",0,0.08,1,0.579693539920676,0,21,"mix_cbd_rh",40
"rh",0.728,0.918,1,0.417193445789362,0,21,"mix_cbd_rh",40
"rh",0,0,5,0.417193445789362,0,21,"mix_cbd_rh",40
"rh",0,0,10,0.417193445789362,0,21,"mix_cbd_rh",40
"apc",0.106,0,10,7.53497113750187e-16,0,22,"mix_cbd_rh",40
"apc",0,0.236,1,7.53497113750187e-16,0,22,"mix_cbd_rh",40
"apc",0.75,1,5,7.53497113750187e-16,0,22,"mix_cbd_rh",40
"cbd",0,0,10,5.36198426655577e-131,0,22,"mix_cbd_rh",40
"cbd",0,0,5,5.36198426655577e-131,0,22,"mix_cbd_rh",40
"cbd",0,0,1,5.36198426655577e-131,0,22,"mix_cbd_rh",40
"lc",0,0,1,3.34592146716077e-108,0,22,"mix_cbd_rh",40
"lc",0,0,5,3.34592146716077e-108,0,22,"mix_cbd_rh",40
"lc",0,0,10,3.34592146716077e-108,0,22,"mix_cbd_rh",40
"m6",0.112,0,5,0.999999999975499,0,22,"mix_cbd_rh",40
"m6",0.894,1,10,0.999999999975499,0,22,"mix_cbd_rh",40
"m6",0.676,0.515,1,0.999999999975499,0,22,"mix_cbd_rh",40
"rh",0.324,0.249,1,2.44997727611819e-11,0,22,"mix_cbd_rh",40
"rh",0.137,0,5,2.44997727611819e-11,0,22,"mix_cbd_rh",40
"rh",0,0,10,2.44997727611819e-11,0,22,"mix_cbd_rh",40
"apc",1,1,10,1.06839313231552e-16,0,23,"mix_cbd_rh",40
"apc",0.948,0.727,1,1.06839313231552e-16,0,23,"mix_cbd_rh",40
"apc",1,1,5,1.06839313231552e-16,0,23,"mix_cbd_rh",40
"cbd",0,0,10,1.22816978052506e-132,0,23,"mix_cbd_rh",40
"cbd",0,0,5,1.22816978052506e-132,0,23,"mix_cbd_rh",40
"cbd",0,0,1,1.22816978052506e-132,0,23,"mix_cbd_rh",40
"lc",0,0,1,1.40983046325955e-139,0,23,"mix_cbd_rh",40
"lc",0,0,5,1.40983046325955e-139,0,23,"mix_cbd_rh",40
"lc",0,0,10,1.40983046325955e-139,0,23,"mix_cbd_rh",40
"m6",0,0,5,0.999999999999995,0,23,"mix_cbd_rh",40
"m6",0,0,10,0.999999999999995,0,23,"mix_cbd_rh",40
"m6",0.052,0.26,1,0.999999999999995,0,23,"mix_cbd_rh",40
"rh",0,0.013,1,5.15888469839608e-15,0,23,"mix_cbd_rh",40
"rh",0,0,5,5.15888469839608e-15,0,23,"mix_cbd_rh",40
"rh",0,0,10,5.15888469839608e-15,0,23,"mix_cbd_rh",40
"apc",0.311,0,10,9.18489730767476e-07,0,24,"mix_cbd_rh",40
"apc",0,0.033,1,9.18489730767476e-07,0,24,"mix_cbd_rh",40
"apc",1,1,5,9.18489730767476e-07,0,24,"mix_cbd_rh",40
"cbd",0.002,0,10,1.25276691431575e-134,0,24,"mix_cbd_rh",40
"cbd",0,0,5,1.25276691431575e-134,0,24,"mix_cbd_rh",40
"cbd",0.218,0.001,1,1.25276691431575e-134,0,24,"mix_cbd_rh",40
"lc",0,0,1,1.80620411663905e-136,0,24,"mix_cbd_rh",40
"lc",0,0,5,1.80620411663905e-136,0,24,"mix_cbd_rh",40
"lc",0,0,10,1.80620411663905e-136,0,24,"mix_cbd_rh",40
"m6",0,0,5,0.999994102585128,0,24,"mix_cbd_rh",40
"m6",0.687,1,10,0.999994102585128,0,24,"mix_cbd_rh",40
"m6",0.59,0.945,1,0.999994102585128,0,24,"mix_cbd_rh",40
"rh",0.192,0.021,1,4.97892514174851e-06,0,24,"mix_cbd_rh",40
"rh",0,0,5,4.97892514174851e-06,0,24,"mix_cbd_rh",40
"rh",0,0,10,4.97892514174851e-06,0,24,"mix_cbd_rh",40
"apc",1,1,10,0.75983610956886,0,25,"mix_cbd_rh",40
"apc",0.333,0.356,1,0.75983610956886,0,25,"mix_cbd_rh",40
"apc",1,1,5,0.75983610956886,0,25,"mix_cbd_rh",40
"cbd",0,0,10,2.8897847690446e-115,0,25,"mix_cbd_rh",40
"cbd",0,0,5,2.8897847690446e-115,0,25,"mix_cbd_rh",40
"cbd",0,0,1,2.8897847690446e-115,0,25,"mix_cbd_rh",40
"lc",0,0,1,5.35063340672362e-103,0,25,"mix_cbd_rh",40
"lc",0,0,5,5.35063340672362e-103,0,25,"mix_cbd_rh",40
"lc",0,0,10,5.35063340672362e-103,0,25,"mix_cbd_rh",40
"m6",0,0,5,0.239385448820042,0,25,"mix_cbd_rh",40
"m6",0,0,10,0.239385448820042,0,25,"mix_cbd_rh",40
"m6",0.058,0.103,1,0.239385448820042,0,25,"mix_cbd_rh",40
"rh",0.608,0.541,1,0.000778441611097964,0,25,"mix_cbd_rh",40
"rh",0,0,5,0.000778441611097964,0,25,"mix_cbd_rh",40
"rh",0,0,10,0.000778441611097964,0,25,"mix_cbd_rh",40
"apc",1,1,10,1.796820727654e-06,0,26,"mix_cbd_rh",40
"apc",0,0.215,1,1.796820727654e-06,0,26,"mix_cbd_rh",40
"apc",1,1,5,1.796820727654e-06,0,26,"mix_cbd_rh",40
"cbd",0,0,10,4.45259769380533e-133,0,26,"mix_cbd_rh",40
"cbd",0,0,5,4.45259769380533e-133,0,26,"mix_cbd_rh",40
"cbd",0,0,1,4.45259769380533e-133,0,26,"mix_cbd_rh",40
"lc",0,0,1,2.11418885272582e-143,0,26,"mix_cbd_rh",40
"lc",0,0,5,2.11418885272582e-143,0,26,"mix_cbd_rh",40
"lc",0,0,10,2.11418885272582e-143,0,26,"mix_cbd_rh",40
"m6",0,0,5,0.999998187338099,0,26,"mix_cbd_rh",40
"m6",0,0,10,0.999998187338099,0,26,"mix_cbd_rh",40
"m6",0.423,0.186,1,0.999998187338099,0,26,"mix_cbd_rh",40
"rh",0.577,0.599,1,1.58411734301572e-08,0,26,"mix_cbd_rh",40
"rh",0,0,5,1.58411734301572e-08,0,26,"mix_cbd_rh",40
"rh",0,0,10,1.58411734301572e-08,0,26,"mix_cbd_rh",40
"apc",0.868,1,10,8.39661451203683e-11,0,27,"mix_cbd_rh",40
"apc",0,0.104,1,8.39661451203683e-11,0,27,"mix_cbd_rh",40
"apc",1,1,5,8.39661451203683e-11,0,27,"mix_cbd_rh",40
"cbd",0,0,10,2.04846092028827e-134,0,27,"mix_cbd_rh",40
"cbd",0,0,5,2.04846092028827e-134,0,27,"mix_cbd_rh",40
"cbd",0.143,0,1,2.04846092028827e-134,0,27,"mix_cbd_rh",40
"lc",0,0,1,5.37439677087566e-142,0,27,"mix_cbd_rh",40
"lc",0,0,5,5.37439677087566e-142,0,27,"mix_cbd_rh",40
"lc",0,0,10,5.37439677087566e-142,0,27,"mix_cbd_rh",40
"m6",0,0,5,0.999999999694986,0,27,"mix_cbd_rh",40
"m6",0.132,0,10,0.999999999694986,0,27,"mix_cbd_rh",40
"m6",0,0.082,1,0.999999999694986,0,27,"mix_cbd_rh",40
"rh",0.857,0.815,1,2.21048024820961e-10,0,27,"mix_cbd_rh",40
"rh",0,0,5,2.21048024820961e-10,0,27,"mix_cbd_rh",40
"rh",0,0,10,2.21048024820961e-10,0,27,"mix_cbd_rh",40
"apc",0.802,1,10,0.0501899040551371,0,28,"mix_cbd_rh",40
"apc",0,0.172,1,0.0501899040551371,0,28,"mix_cbd_rh",40
"apc",1,1,5,0.0501899040551371,0,28,"mix_cbd_rh",40
"cbd",0,0,10,1.88952390631701e-124,0,28,"mix_cbd_rh",40
"cbd",0,0,5,1.88952390631701e-124,0,28,"mix_cbd_rh",40
"cbd",0.157,0,1,1.88952390631701e-124,0,28,"mix_cbd_rh",40
"lc",0,0,1,5.57680333962123e-108,0,28,"mix_cbd_rh",40
"lc",0,0,5,5.57680333962123e-108,0,28,"mix_cbd_rh",40
"lc",0,0,10,5.57680333962123e-108,0,28,"mix_cbd_rh",40
"m6",0,0,5,0.372074818043805,0,28,"mix_cbd_rh",40
"m6",0.198,0,10,0.372074818043805,0,28,"mix_cbd_rh",40
"m6",0.591,0.806,1,0.372074818043805,0,28,"mix_cbd_rh",40
"rh",0.251,0.022,1,0.577735277901057,0,28,"mix_cbd_rh",40
"rh",0,0,5,0.577735277901057,0,28,"mix_cbd_rh",40
"rh",0,0,10,0.577735277901057,0,28,"mix_cbd_rh",40
"apc",1,1,10,9.92642125032423e-07,0,29,"mix_cbd_rh",40
"apc",0,0.025,1,9.92642125032423e-07,0,29,"mix_cbd_rh",40
"apc",1,1,5,9.92642125032423e-07,0,29,"mix_cbd_rh",40
"cbd",0,0,10,2.48792755457149e-128,0,29,"mix_cbd_rh",40
"cbd",0,0,5,2.48792755457149e-128,0,29,"mix_cbd_rh",40
"cbd",0,0,1,2.48792755457149e-128,0,29,"mix_cbd_rh",40
"lc",0.026,0,1,1.05603702763071e-123,0,29,"mix_cbd_rh",40
"lc",0,0,5,1.05603702763071e-123,0,29,"mix_cbd_rh",40
"lc",0,0,10,1.05603702763071e-123,0,29,"mix_cbd_rh",40
"m6",0,0,5,0.999998898957709,0,29,"mix_cbd_rh",40
"m6",0,0,10,0.999998898957709,0,29,"mix_cbd_rh",40
"m6",0.303,0.131,1,0.999998898957709,0,29,"mix_cbd_rh",40
"rh",0.67,0.844,1,1.08400165774485e-07,0,29,"mix_cbd_rh",40
"rh",0,0,5,1.08400165774485e-07,0,29,"mix_cbd_rh",40
"rh",0,0,10,1.08400165774485e-07,0,29,"mix_cbd_rh",40
"apc",1,1,10,7.25653929943512e-05,0,30,"mix_cbd_rh",40
"apc",0,0.128,1,7.25653929943512e-05,0,30,"mix_cbd_rh",40
"apc",0.985,1,5,7.25653929943512e-05,0,30,"mix_cbd_rh",40
"cbd",0,0,10,5.66264525017787e-117,0,30,"mix_cbd_rh",40
"cbd",0,0,5,5.66264525017787e-117,0,30,"mix_cbd_rh",40
"cbd",0,0,1,5.66264525017787e-117,0,30,"mix_cbd_rh",40
"lc",0,0,1,8.20091431279392e-103,0,30,"mix_cbd_rh",40
"lc",0,0,5,8.20091431279392e-103,0,30,"mix_cbd_rh",40
"lc",0,0,10,8.20091431279392e-103,0,30,"mix_cbd_rh",40
"m6",0,0,5,8.4273044859643e-06,0,30,"mix_cbd_rh",40
"m6",0,0,10,8.4273044859643e-06,0,30,"mix_cbd_rh",40
"m6",0.81,0.849,1,8.4273044859643e-06,0,30,"mix_cbd_rh",40
"rh",0.19,0.023,1,0.99991900730252,0,30,"mix_cbd_rh",40
"rh",0.015,0,5,0.99991900730252,0,30,"mix_cbd_rh",40
"rh",0,0,10,0.99991900730252,0,30,"mix_cbd_rh",40
"apc",0.089,0,10,2.09578581579343e-10,0,31,"mix_cbd_rh",40
"apc",0.945,0.605,1,2.09578581579343e-10,0,31,"mix_cbd_rh",40
"apc",1,1,5,2.09578581579343e-10,0,31,"mix_cbd_rh",40
"cbd",0,0,10,4.1484679225859e-136,0,31,"mix_cbd_rh",40
"cbd",0,0,5,4.1484679225859e-136,0,31,"mix_cbd_rh",40
"cbd",0.055,0,1,4.1484679225859e-136,0,31,"mix_cbd_rh",40
"lc",0,0,1,6.15136396553238e-117,0,31,"mix_cbd_rh",40
"lc",0,0,5,6.15136396553238e-117,0,31,"mix_cbd_rh",40
"lc",0,0,10,6.15136396553238e-117,0,31,"mix_cbd_rh",40
"m6",0,0,5,0.00150185616322722,0,31,"mix_cbd_rh",40
"m6",0.44,0.863,10,0.00150185616322722,0,31,"mix_cbd_rh",40
"m6",0,0.394,1,0.00150185616322722,0,31,"mix_cbd_rh",40
"rh",0,0.001,1,0.998498143627194,0,31,"mix_cbd_rh",40
"rh",0,0,5,0.998498143627194,0,31,"mix_cbd_rh",40
"rh",0.471,0.137,10,0.998498143627194,0,31,"mix_cbd_rh",40
"apc",1,1,10,7.22883342182264e-08,0,32,"mix_cbd_rh",40
"apc",0,0.038,1,7.22883342182264e-08,0,32,"mix_cbd_rh",40
"apc",1,1,5,7.22883342182264e-08,0,32,"mix_cbd_rh",40
"cbd",0,0,10,1.2000987152248e-137,0,32,"mix_cbd_rh",40
"cbd",0,0,5,1.2000987152248e-137,0,32,"mix_cbd_rh",40
"cbd",0,0,1,1.2000987152248e-137,0,32,"mix_cbd_rh",40
"lc",0.056,0,1,9.35752898829465e-134,0,32,"mix_cbd_rh",40
"lc",0,0,5,9.35752898829465e-134,0,32,"mix_cbd_rh",40
"lc",0,0,10,9.35752898829465e-134,0,32,"mix_cbd_rh",40
"m6",0,0,5,0.122019741376468,0,32,"mix_cbd_rh",40
"m6",0,0,10,0.122019741376468,0,32,"mix_cbd_rh",40
"m6",0.685,0.907,1,0.122019741376468,0,32,"mix_cbd_rh",40
"rh",0.259,0.055,1,0.877980186335197,0,32,"mix_cbd_rh",40
"rh",0,0,5,0.877980186335197,0,32,"mix_cbd_rh",40
"rh",0,0,10,0.877980186335197,0,32,"mix_cbd_rh",40
"apc",0.491,0.346,10,0.000105477046356181,0,33,"mix_cbd_rh",40
"apc",0,0.047,1,0.000105477046356181,0,33,"mix_cbd_rh",40
"apc",1,1,5,0.000105477046356181,0,33,"mix_cbd_rh",40
"cbd",0,0,10,7.47687882204488e-133,0,33,"mix_cbd_rh",40
"cbd",0,0,5,7.47687882204488e-133,0,33,"mix_cbd_rh",40
