c,g_t_x
1918,0.2927412933198941
1919,0.2635971031741598
1920,0.30020359260425206
1921,0.2769817220531977
1922,0.28031747688214703
1923,0.2608215244828891
1924,0.2642621195635676
1925,0.26236609072412376
1926,0.2535602884268409
1927,0.25833397285647586
1928,0.24816600924581977
1929,0.23919349991363337
1930,0.22077326468821504
1931,0.1994137058884373
1932,0.1971232862600975
1933,0.18167126004520276
1934,0.16326452967676508
1935,0.13114220710109667
1936,0.12003883270645199
1937,0.10292835643833315
1938,0.08276614371623751
1939,0.07243549122104387
1940,0.09268606480589067
1941,0.12182479411374185
1942,0.12954136298153637
1943,0.12812929174949578
1944,0.1310383394862483
1945,0.15492529441562933
1946,0.16770885173901795
1947,0.1425915316324556
1948,0.1468800990365799
1949,0.17302751745739386
1950,0.14742261082666058
1951,0.17756486633942883
1952,0.19802067088769426
1953,0.20961541593373778
1954,0.20734504123719522
1955,0.19117870026166406
1956,0.21477218434878825
1957,0.18390744449568344
1958,0.17167832922432352
1959,0.17576264064409652
1960,0.1721988645704488
1961,0.14172269477840554
1962,0.1066079869839021
1963,0.1344740657512056
1964,0.10076031322422488
1965,0.09600108647042593
1966,0.05401002902446693
1967,0.030416167018489575
1968,0.016462445463445132
1969,0
1870,0
1871,0.016512472512936187
1872,0.031422670389908286
1873,0.018408776197902044
1874,0.06737622509946715
1875,0.061676186521876813
1876,0.08489031759168893
1877,0.09944946137546365
1878,0.08180616835239796
1879,0.09791731099387636
1880,0.09846111659657197
1881,0.08196400963897847
1882,0.08596430674690252
1883,0.09983964682907623
1884,0.10246272448809014
1885,0.11037638823050917
1886,0.10774165114263616
1887,0.11938725974772986
1888,0.11905763412287328
1889,0.13343497738954857
1890,0.1302941779652177
1891,0.1513787420967101
1892,0.16509131940111088
1893,0.16745243143801308
1894,0.1935120938579064
1895,0.20412691160292656
1896,0.21550231130120454
1897,0.220527677113019
1898,0.23076100311901862
1899,0.25783033268255545
1900,0.2570977210635458
1901,0.2709967900669754
1902,0.2774788538186975
1903,0.2970690500438159
1904,0.3141019161699729
1905,0.2974195749910726
1906,0.31822324184657236
1907,0.30432686088872646
1908,0.3150662656876403
1909,0.3223946493838389
1910,0.3241045150225679
1911,0.32059652053394583
1912,0.28836341381860237
1913,0.29267669290964893
1914,0.29941572544724554
1915,0.29156222151980055
1916,0.2595301002423379
1917,0.36468878809952987
1918,0.3141561152023836
1919,0.27427515820246584
1920,0.292216919068265
1921,0.2719875913207165
1922,0.2932570576815993
1923,0.2657131695163132
1924,0.272268549647004
1925,0.2690359108890424
1926,0.2559367713637377
1927,0.26095099648660786
1928,0.258295947532203
1929,0.24630497143926242
1930,0.22692918876145377
1931,0.2019268343944329
1932,0.1931182971978424
1933,0.18202310368025398
1934,0.16532135747550591
1935,0.13929054058152673
1936,0.12965513214959726
1937,0.11015678569200885
1938,0.09360926941982686
1939,0.0891034143412764
1940,0.09231634196847874
1941,0.09764454076353081
1942,0.12137661725422787
1943,0.12587767479886955
1944,0.1355670433118491
1945,0.14058046831455537
1946,0.14514978416362653
1947,0.16935504106825972
1948,0.16024276955237562
1949,0.17336557000419428
1950,0.16246379331549993
1951,0.19318147219236867
1952,0.18736143436106842
1953,0.17349678627945986
1954,0.190588926313763
1955,0.1907472004065542
1956,0.18996223660760117
1957,0.20553154788679745
1958,0.18166566941800424
1959,0.17840557640849086
1960,0.1472447881704786
1961,0.13571535830636441
1962,0.1241390215026548
1963,0.09449577407132607
1964,0.08587959979338924
1965,0.08240072568417328
1966,0.055562728088337524
1967,0.07116837656251787
1968,0.05884187182588856
1969,0
1870,0
1871,0.02006257974373197
1872,0.015043839063322881
1873,0.02623483584810977
1874,0.07005239358987679
1875,0.06145353181165274
1876,0.083449803213159
1877,0.10048143146056027
1878,0.0881853136416805
1879,0.10581592567570246
1880,0.10002598228168438
1881,0.07994526678534626
1882,0.08922264398759422
1883,0.09564374047085077
1884,0.10680405293007818
1885,0.10789230198082904
1886,0.12065481750799263
1887,0.12804226074687455
1888,0.1144020184382514
1889,0.12997964065910803
1890,0.14021593120110756
1891,0.15203596724551266
1892,0.16978205475080974
1893,0.15381132009027648
1894,0.18184398182892988
1895,0.19937320008372678
1896,0.22329057838229413
1897,0.21256278443778867
1898,0.2296559906477862
1899,0.2493239571443718
1900,0.2622286175847561
1901,0.27040047833975517
1902,0.2869676493593573
1903,0.29302331560504524
1904,0.3158680055715207
1905,0.2978954227702593
1906,0.3023973106088137
1907,0.3037736783824841
1908,0.3195061571513124
1909,0.31727008169604215
1910,0.30426919983677414
1911,0.3136108324602975
1912,0.2917737641757387
1913,0.2941204539187563
1914,0.31810380491653867
1915,0.3001094669415217
1916,0.2559878050165953
1917,0.35365276233906523
1918,0.30760819575188586
1919,0.2757478815201608
1920,0.2908606313843249
1921,0.28343103380362883
1922,0.2706455731588054
1923,0.24732528679790106
1924,0.2703520467078005
1925,0.26368707612481596
1926,0.257691370570804
1927,0.2561229910463431
1928,0.2555535854398593
1929,0.2361878821013436
1930,0.23407805460090547
1931,0.2023682364510281
1932,0.19394631607088633
1933,0.16982220111554927
1934,0.1632809716172931
1935,0.13751358335071215
1936,0.12158402088394812
1937,0.09953442827460054
1938,0.09533302966573007
1939,0.08979654074687347
1940,0.10229135144875771
1941,0.10731223312092027
1942,0.13013700990445454
1943,0.12917716161155063
1944,0.1484253799285769
1945,0.13946029879355937
1946,0.16352753578672893
1947,0.16017265727832905
1948,0.1459703026040258
1949,0.1671838469108074
1950,0.17282327818205434
1951,0.19509208932969277
1952,0.19897257864271622
1953,0.21017590049230594
1954,0.19840227892131554
1955,0.17070083057762614
1956,0.20161522348678598
1957,0.18456555329460783
1958,0.18544787701850093
1959,0.1677294279737307
1960,0.1386965569153338
1961,0.13606414954175305
1962,0.11373075893686807
1963,0.07840192345473126
1964,0.08288864409749472
1965,0.07234596959836805
1966,0.04229270048474337
1967,0.0653413718763513
1968,0.07972210162298721
1969,0
1870,0
1871,0.045505811116079015
1872,0.0164610950157606
1873,0.034657141506822794
1874,0.06524713665569941
1875,0.043620656416801754
1876,0.07107323533999066
1877,0.10140763681777547
1878,0.07671514347880887
1879,0.0810026133845594
1880,0.08767587096347267
1881,0.06878972833962846
1882,0.07392029932231445
1883,0.0957105017680518
1884,0.10200733290145343
1885,0.09771906941516526
1886,0.12272108758326213
1887,0.13570546331914168
1888,0.11753697345035843
1889,0.13119439211589612
1890,0.14957703659341057
1891,0.15024881855067154
1892,0.1921693097284954
1893,0.17605637961106224
1894,0.18880107591498194
1895,0.1895355261563247
1896,0.20451985565822722
1897,0.21815059779948245
1898,0.24403540777325466
1899,0.2675952025813331
1900,0.26465057883402565
1901,0.26426797970807486
1902,0.29089895602941496
1903,0.3072869027624597
1904,0.29518520931353753
1905,0.29330272198599333
1906,0.32071682740214247
1907,0.3122997548493904
1908,0.316785010686898
1909,0.32307028222226314
1910,0.32703600644865205
1911,0.3021683323144177
1912,0.3050712451380864
1913,0.30121062622038286
1914,0.2981613130884427
1915,0.2807447204304846
1916,0.24990246310215083
1917,0.37164552392823663
1918,0.3087898984923954
1919,0.2562838909240005
1920,0.3101785952960806
1921,0.2820839781062952
1922,0.29677517651210894
1923,0.2671220264476428
1924,0.26473569915020845
1925,0.27593295946220603
1926,0.2512711187439126
1927,0.2592431677242897
1928,0.25303644234928785
1929,0.25395447223881695
1930,0.23002936045687636
1931,0.2107794397390405
1932,0.19166241821533941
1933,0.18364288418871932
1934,0.16466936073241967
1935,0.13431280781976607
1936,0.12056850026545983
1937,0.12437878720536791
1938,0.09800663976398775
1939,0.10292254465473245
1940,0.08735881431418607
1941,0.11932570487106299
1942,0.1234439952295268
1943,0.11948540939943852
1944,0.14415369158071323
1945,0.1519015371356485
1946,0.14098959765246785
1947,0.14732651476382194
1948,0.1761445455122341
1949,0.16676612656832257
1950,0.15387434187143476
1951,0.1724272541275241
1952,0.1831262042234028
1953,0.17017837869522465
1954,0.19889292630604638
1955,0.20359270400779286
1956,0.20175145793700386
1957,0.21440884210960232
1958,0.1914055449291635
1959,0.20976050464298432
1960,0.1944309877284873
1961,0.12547931521866498
1962,0.07225248518758254
1963,0.08629301647484898
1964,0.0641346881688955
1965,0.08433593231645083
1966,0.061590610144074964
1967,0.04616456348461044
1968,0.031969741357757674
1969,0
1870,0
1871,0.05070108203996074
1872,0.028745281271664626
1873,0.02242337659110992
1874,0.05368944987186518
1875,0.053693813663162525
1876,0.07758715584485473
1877,0.1035251215154898
1878,0.08716712800521505
1879,0.09074807564788744
1880,0.08811192690541579
1881,0.08330734180067786
1882,0.07478557331355962
1883,0.074858860083784
1884,0.10540055906527825
1885,0.10455325299702532
1886,0.11409607249678962
1887,0.14013876060982078
1888,0.12753234836972083
1889,0.1291379962059023
1890,0.14788905608673558
1891,0.1671228246811462
1892,0.18457315459155482
1893,0.1674050158042404
1894,0.20210127755687557
1895,0.20485646036494143
1896,0.23042589611457026
1897,0.2132303805405567
1898,0.234989615774009
1899,0.25059493736052507
1900,0.2611140094996494
1901,0.2725119701031495
1902,0.29626782843262733
1903,0.29398139175291016
1904,0.3082134979543202
1905,0.29691037643427454
1906,0.30473659491499555
1907,0.3058953235987006
1908,0.3204595521044551
1909,0.31976176118122884
1910,0.319211880899398
1911,0.3138497233547983
1912,0.2900028050706969
1913,0.2935099733932969
1914,0.312146891805633
1915,0.3080467023709101
1916,0.2505867362757804
1917,0.3619317247023284
1918,0.3049682936698898
1919,0.2734603844376703
1920,0.29292830741944687
1921,0.299688987938798
1922,0.2777112359391024
1923,0.25516780112822074
1924,0.27287482255124895
1925,0.2683261199745717
1926,0.2538543812794446
1927,0.2593098484201889
1928,0.2569794138415061
1929,0.2391019925764185
1930,0.23874865210454616
1931,0.20954976034159503
1932,0.20411722177226457
1933,0.18039007718242314
1934,0.15494511258265378
1935,0.1288785645507422
1936,0.13683811172068575
1937,0.1115655339956168
1938,0.11012141779570576
1939,0.09397025733717104
1940,0.11759424510052614
1941,0.12412646645426717
1942,0.14191139925110732
1943,0.13699847490712835
1944,0.14899086984631132
1945,0.1572550101817761
1946,0.1759969839869628
1947,0.1600912679301229
1948,0.14315143634245742
1949,0.165890578121605
1950,0.15853817351304525
1951,0.19908963411128341
1952,0.19109613717498108
1953,0.21156963469664283
1954,0.19640622421032947
1955,0.17014053650547092
1956,0.21255804202712048
1957,0.18630911599649083
1958,0.18875766141151487
1959,0.19537577125048075
1960,0.18486529553566988
1961,0.1719749548958357
1962,0.13392352282630737
1963,0.0853851321895787
1964,0.07923723579595338
1965,0.0960371958491026
1966,0.06532534194484267
1967,0.06363113182482283
1968,0.061428953273829294
1969,0
1870,0
1871,0.02480564070063794
1872,0.05005079908316446
1873,0.049033661565739274
1874,0.08487132210300563
1875,0.09730706767724877
1876,0.09148895412239288
1877,0.11940819219254105
1878,0.08926803387159107
1879,0.10331020299566257
1880,0.0881896263305203
1881,0.08055116253078635
1882,0.08369182353335149
1883,0.10357034072225553
1884,0.11768767480158114
1885,0.10555411465639282
1886,0.11480888894675456
1887,0.14241725117131987
1888,0.13103901614485478
1889,0.13700558485080408
1890,0.15245329991369774
1891,0.16907084364104472
1892,0.1827237700942352
1893,0.1742171973155492
1894,0.2031166767301492
1895,0.2241429972050599
1896,0.22494346013750557
1897,0.213189320572874
1898,0.25159289953946684
1899,0.25819198398636695
1900,0.2633708644262013
1901,0.2687975225411779
1902,0.2810171887719518
1903,0.3080344032665693
1904,0.3073519171893398
1905,0.29842074205828684
1906,0.3235561167601462
1907,0.30995930617245204
1908,0.3174216802904861
1909,0.3229180656329556
1910,0.31619729171896804
1911,0.30355297961256755
1912,0.3092101638895749
1913,0.3026207621218948
1914,0.30205679578383116
1915,0.302702445079083
1916,0.24748827821442262
1917,0.3772193819079487
1918,0.3132699203050482
1919,0.26899944203206255
1920,0.31589825703208935
1921,0.29910373434653303
1922,0.28089888638273447
1923,0.2534172496068572
1924,0.27398222269371203
1925,0.27009657693878936
1926,0.2583075788936348
1927,0.26390364949321665
1928,0.2575469500714074
1929,0.24826736844529898
1930,0.23633505585313377
1931,0.21371053395620115
1932,0.21201891636465645
1933,0.17992678473176374
1934,0.16010325550192436
1935,0.13558682665670602
1936,0.14416841641434863
1937,0.11910463985881588
1938,0.10970363989226783
1939,0.08737619583711641
1940,0.10617689792970013
1941,0.09652245371503501
1942,0.11736332565693153
1943,0.13491398210065278
1944,0.13995363815677253
1945,0.14233985676058242
1946,0.1428052293445053
1947,0.15863950389172032
1948,0.1629957861110167
1949,0.17033030666286428
1950,0.1533520387421836
1951,0.17908163241574912
1952,0.17883518141517898
1953,0.18343880715479288
1954,0.20439480057912762
1955,0.19247872892620416
1956,0.21081960330118477
1957,0.2116490055671303
1958,0.17967751212665647
1959,0.18879244679992943
1960,0.17289299226785862
1961,0.14442122712661498
1962,0.10300041594498263
1963,0.09821424304490724
1964,0.05673359258885429
1965,0.05001377121333946
1966,0.042912765128259214
1967,0.04024596892606261
1968,0.03040228680948916
1969,0
1870,0
1871,0.045487133055718804
1872,0.03514531629261271
1873,0.043923217520305376
1874,0.06049048752548491
1875,0.046115782660527606
1876,0.09665351339962464
1877,0.09065300743337623
1878,0.09762275529262211
1879,0.09207519047358236
1880,0.1220013371985352
1881,0.0832190136346547
1882,0.08936299086316403
1883,0.10012821223776458
1884,0.10551308709729446
1885,0.10054790616525622
1886,0.12896066563839165
1887,0.13386981973487935
1888,0.13318638935066954
1889,0.11823008794471679
1890,0.13272651848392697
1891,0.15091638453055012
1892,0.16363364366162217
1893,0.1778095923878592
1894,0.2009669784410353
1895,0.22004420353793772
1896,0.22811511985266061
1897,0.2180520072046873
1898,0.25654529798773107
1899,0.26240006098457175
1900,0.264637468912505
1901,0.2663314913237989
1902,0.2838800616625094
1903,0.30465156304461566
1904,0.309015865359949
1905,0.29690186399895613
1906,0.3126247979265677
1907,0.30297559219972114
1908,0.31033133303411414
1909,0.32017296106678744
1910,0.31061117235011704
1911,0.31928523925318636
1912,0.2916855540943173
1913,0.29863902737068254
1914,0.31044040931999245
1915,0.2889682837960208
1916,0.25159933587713923
1917,0.36330034334349975
1918,0.30896651696195315
1919,0.26815876504020886
1920,0.2968871970731342
1921,0.2707630561878462
1922,0.29520174680903954
1923,0.2721226706746023
1924,0.262202238801133
1925,0.27134927269728426
1926,0.24651439616948778
1927,0.25890122161928414
1928,0.2465004021415434
1929,0.24441128216751448
1930,0.2321567097781238
1931,0.20211964489280773
1932,0.18203202778523597
1933,0.18306809583945027
1934,0.16527603149984496
1935,0.14128720946926385
1936,0.11319349497642045
1937,0.11328488868682517
1938,0.09541379966680605
1939,0.1036025180951429
1940,0.08174648044399757
1941,0.11392860318255552
1942,0.12133854966034592
1943,0.10053155762366664
1944,0.1326588051519934
1945,0.14144340524408186
1946,0.17526631173922544
1947,0.14238470774465248
1948,0.15666849788589646
1949,0.16207290089959847
1950,0.15241208794980438
1951,0.16728534091322794
1952,0.18776108492749194
1953,0.19208584443045337
1954,0.19585354203898256
1955,0.1881521125507809
1956,0.2176441674373668
1957,0.19983536199729984
1958,0.17655770500004106
1959,0.1864125545811671
1960,0.17280945471377607
1961,0.13918058468110467
1962,0.10248279016065305
1963,0.11704670685886864
1964,0.0814979618057752
1965,0.06764999067173728
1966,0.07464702856355084
1967,0.079118309064304
1968,0.06815759221856021
1969,0
1870,0
1871,0.04858768485639501
1872,0.03398091226882159
1873,0.018547005734537197
1874,0.08153758572642855
1875,0.08125228489583218
1876,0.10531150423531023
1877,0.12416150966983122
1878,0.11062626657082748
1879,0.11118355116993484
1880,0.09034072156946289
1881,0.07964682106251833
1882,0.10145153373092491
1883,0.08117151293455847
1884,0.11429722685035476
1885,0.09934061035528678
1886,0.12013988474773125
1887,0.1485575120467804
1888,0.1116467837826366
1889,0.14897248494861579
1890,0.1510749710317081
1891,0.1458803337729183
1892,0.1749460044150337
1893,0.1564358364571376
1894,0.18735104404841332
1895,0.1883079751535164
1896,0.21702866955614342
1897,0.2188394882244343
1898,0.22648096236015453
1899,0.2553092032048706
1900,0.26697577102284037
1901,0.2751996118909157
1902,0.2964005842762931
1903,0.2938932580694399
1904,0.30215706941987586
1905,0.2998213714756997
1906,0.31670403983125894
1907,0.3168291975314363
1908,0.3183015328714855
1909,0.3292449647334672
1910,0.3164719748680254
1911,0.2945884788323637
1912,0.30447521319341536
1913,0.2926763088152258
1914,0.3091520219042232
1915,0.2988686723615774
1916,0.25155212816743155
1917,0.36439811350378504
1918,0.30021495801625897
1919,0.26486660519539623
1920,0.2964977480483622
1921,0.2813071830819548
1922,0.27707983146489557
1923,0.2512821896868379
1924,0.2713545323783247
1925,0.26971966269726916
1926,0.23846443505002793
1927,0.25894050366679644
1928,0.24703591998195895
1929,0.26320232219702633
1930,0.2319476803822977
1931,0.20214461583663373
1932,0.18815102847024442
1933,0.15926000237321186
1934,0.1559875206417749
1935,0.12208041560766181
1936,0.11977829138890651
1937,0.1043942918067093
1938,0.1021753592717565
1939,0.09955147245885934
1940,0.09210224471194478
1941,0.0987175340063985
1942,0.12580487095346848
1943,0.14442284103846534
1944,0.15126839654809482
1945,0.15260545207406426
1946,0.14596736192605345
1947,0.141668177173433
1948,0.16728858279994374
1949,0.1538112946337307
1950,0.15676145637114122
1951,0.19696561256574796
1952,0.20048687762770745
1953,0.1740325445560876
1954,0.20915791908865686
1955,0.1614515814247962
1956,0.2103446207707039
1957,0.19698169948427555
1958,0.19986583478949013
1959,0.16299925871123427
1960,0.16435176866147516
1961,0.13688079107456247
1962,0.10779281372767328
1963,0.0671714706300196
1964,0.05711962003669138
1965,0.07768227940785112
1966,0.02214617750021479
1967,0.039155131820054694
1968,0.036358677063095396
1969,0
1870,0
1871,0.04341348412967809
1872,0.022693958892088733
1873,0.021542067986022775
1874,0.08333495271832432
1875,0.07686952659919954
1876,0.09964703781645579
1877,0.11781860588329904
1878,0.10752554946026263
1879,0.10427344699484478
1880,0.09162456857333427
1881,0.07177276857909033
1882,0.10633997952752351
1883,0.08828878061571264
1884,0.10485054299663718
1885,0.09660677739804284
1886,0.12547760040101413
1887,0.15209468057923928
1888,0.11140327465395002
1889,0.1487671421851803
1890,0.1328541227518309
1891,0.1453071702946145
1892,0.17836733955165457
1893,0.16047573093858702
1894,0.1984687429951707
1895,0.1929001100034785
1896,0.22550915981372385
1897,0.22824701734556757
1898,0.23102472626374643
1899,0.2541861978610982
1900,0.2601812850938464
1901,0.27321369291746556
1902,0.2954467709008377
1903,0.3007214594405253
1904,0.30114332949037326
1905,0.3011494655026777
1906,0.29733600961866247
1907,0.3176498101666014
1908,0.32524131389631594
1909,0.3326019399068602
1910,0.3195971957995049
1911,0.3059543093618326
1912,0.3026681527723356
1913,0.28991315781615384
1914,0.3080452997930591
1915,0.29220843878765435
1916,0.2533994764399398
1917,0.35475604639605574
1918,0.3051214443288446
1919,0.27308243450088415
1920,0.30509428944019584
1921,0.28263910298708766
1922,0.2753338483437758
1923,0.25925758467064564
1924,0.26914300177243766
1925,0.2672454968791698
1926,0.2518161432585554
1927,0.2534489581152147
1928,0.2591451337666334
1929,0.2382961295945757
1930,0.21742676320490273
1931,0.2004131482356483
1932,0.1913998486229047
1933,0.18246378218749587
1934,0.1685102337442015
1935,0.12653612470823608
1936,0.11873189087205607
1937,0.12100603331423243
1938,0.08283450414803045
1939,0.08693278563914122
1940,0.08703687804082579
1941,0.10730692691270624
1942,0.12187282299391845
1943,0.1176226822677058
1944,0.14347728798795595
1945,0.15588074577101393
1946,0.14407198043007577
1947,0.1608675560357841
1948,0.14570850359181475
1949,0.1580287937280867
1950,0.13976313705900514
1951,0.18629746045910345
1952,0.17903663849573023
1953,0.2109106498305558
1954,0.20105062704910692
1955,0.1959124520200698
1956,0.202678174482227
1957,0.2018719229119102
1958,0.206903278389508
1959,0.16361731251544853
1960,0.18944364786667905
1961,0.13187792781583874
1962,0.11524351187044886
1963,0.09236428183635968
1964,0.055774582014384455
1965,0.07420594712317846
1966,0.03156579507005223
1967,0.026350627751981676
1968,0.053650099476191225
1969,0
1870,0
1871,0.04538402557780281
1872,0.04113048482769162
1873,0.024951619823765453
1874,0.06495142872368763
1875,0.07120781535896183
1876,0.08812646746134348
1877,0.10472344258703518
1878,0.09753654892058909
1879,0.09278461540601801
1880,0.10052147386902602
1881,0.06568355295091415
1882,0.0876976406178378
1883,0.08604339297045824
1884,0.11582364821647359
1885,0.11065078867040141
1886,0.12192954024628214
1887,0.13676368682697476
1888,0.14729204829992698
1889,0.12075115027582468
1890,0.1476247497359518
1891,0.17161927268456578
1892,0.1717034456575069
1893,0.1804330580610582
1894,0.19331158716227234
1895,0.21757608303099643
1896,0.2096106692776453
1897,0.2135640137937878
1898,0.25164195613151946
1899,0.26253197320707367
1900,0.27106989135150933
1901,0.2702831612544647
1902,0.2913961563269109
1903,0.3029885308310898
1904,0.31600163399647446
1905,0.2974129048719118
1906,0.3325542731164668
1907,0.3020212967088051
1908,0.3165189358686824
1909,0.3099469436988478
1910,0.3181439350085055
1911,0.31363999344786936
1912,0.3002213385060988
1913,0.3056734475044458
1914,0.30988300753805986
1915,0.2915612230377523
1916,0.25451981956769876
1917,0.37704315193211185
1918,0.3061593252204839
1919,0.26179236735140865
1920,0.2988146068536287
1921,0.28768999153392455
1922,0.28881988825498467
1923,0.25969646286689485
1924,0.2688909482410382
1925,0.2769708277590125
1926,0.2580898026447013
1927,0.26495244491601433
1928,0.25964913050332183
1929,0.25358172888171127
1930,0.24332223920255883
1931,0.2005053882722931
1932,0.19607198789990068
1933,0.17204597195635385
1934,0.1608232927220789
1935,0.14212414224384648
1936,0.12130268573047039
1937,0.10509871840061777
1938,0.1068093500749341
1939,0.09247388376607217
1940,0.09905567382591193
1941,0.11442945646395403
1942,0.11573752283049143
1943,0.1333977181186504
1944,0.14117666825127964
1945,0.13065125638194175
1946,0.15669644180084008
1947,0.14091952127468343
1948,0.16589214601088997
1949,0.1765613576668516
1950,0.16325563786954125
1951,0.17667227592780035
1952,0.19856854119818665
1953,0.16317441267392496
1954,0.19792715602095623
1955,0.17908454481108066
1956,0.2025246120473978
1957,0.2033074712073942
1958,0.17562296205972683
1959,0.20956039968629156
1960,0.14286541183650447
1961,0.1397766742093728
1962,0.08529435589396941
1963,0.08419265016754145
1964,0.07402328703380437
1965,0.07273685227680762
1966,0.07876309674702911
1967,0.10401624990496844
1968,0.06041800342120957
1969,0
1870,0
1871,0.04312897549206069
1872,0.040717830629361455
1873,0.02560164141623697
1874,0.06504941146906251
1875,0.0761419095455183
1876,0.09223863272958321
1877,0.10866145118630072
1878,0.09035852730673519
1879,0.09168939720824341
1880,0.09729086296143137
1881,0.06614948770106405
1882,0.09117323996489687
1883,0.08086559931714636
1884,0.11195631177440088
1885,0.11179095189218666
1886,0.12343120057881335
1887,0.1330001070900154
1888,0.14130641746842798
1889,0.1272369518413353
1890,0.14651770202584094
1891,0.1817653560759062
1892,0.17658871495663236
1893,0.1713535651554104
1894,0.19358403864131773
1895,0.2161984641671074
1896,0.21322112930360107
1897,0.21875835766468057
1898,0.2506438601097882
1899,0.26163382261533924
1900,0.2771145216017062
1901,0.2721998922688777
1902,0.29632535966995166
1903,0.29860049105112485
1904,0.3107939054074715
1905,0.3075486075847452
1906,0.32866648928028247
1907,0.3116836516464346
1908,0.31914297869637265
1909,0.31731649327123496
1910,0.3123108838420877
1911,0.32009309100804034
1912,0.30766141113568635
1913,0.306365006913008
1914,0.3016268868368185
1915,0.29022087489660875
1916,0.261058304838278
1917,0.3682316505116279
1918,0.3067790470277245
1919,0.2627926215040708
1920,0.3063203129590928
1921,0.2843651581122797
1922,0.28236226355999616
1923,0.2563189054612479
1924,0.2602428714112744
1925,0.2788174815037305
1926,0.25805243196611816
1927,0.2653000501836841
1928,0.26457440941849214
1929,0.2438325741624857
1930,0.22948082181911084
1931,0.1800068217953586
1932,0.20088181425655519
1933,0.17412327280597448
1934,0.1766529683427072
1935,0.12961210198542036
1936,0.12776262858842224
1937,0.1135786899006894
1938,0.10598594351765007
1939,0.08625785426622913
1940,0.09999858787573579
1941,0.12020886168379566
1942,0.11654203914007469
1943,0.12711864125837274
1944,0.1479456077304952
1945,0.12816059139416963
1946,0.14582949866538106
1947,0.1432606090499934
1948,0.16450870683549648
1949,0.17972634869083726
1950,0.16661223812114864
1951,0.16412694889047624
1952,0.1977716366941247
1953,0.17330227674103885
1954,0.2037481151409463
1955,0.18825630056082499
1956,0.1942594175230888
1957,0.20168847251759167
1958,0.17806206178352357
1959,0.20585815472362953
1960,0.15090966309059883
1961,0.13411133074448842
1962,0.08305039463052835
1963,0.09913777471383581
1964,0.08992423938237373
1965,0.08003085439605916
1966,0.08336929187542849
1967,0.08641311241779116
1968,0.07525133266710836
1969,0
1870,0
1871,-0.003423024738002759
1872,0.0057823374171556054
1873,-0.002415025545953095
1874,0.01637628922910875
1875,0.00398566498087835
1876,0.04501160527470567
1877,0.036248521607414416
1878,0.024855706266948028
1879,0.04016692392850873
1880,0.041141381901237645
1881,0.003701560104074581
1882,0.03930384071760067
1883,0.042260469943044866
1884,0.0553967035997697
1885,0.048599292433974005
1886,0.07070652465376881
1887,0.09998701080087649
1888,0.076457435430249
1889,0.08419390127504117
1890,0.0870330043349523
1891,0.11525088133576611
1892,0.1234613252149767
1893,0.11385587864779013
1894,0.1375625084128613
1895,0.1599968036119959
1896,0.18652207754324782
1897,0.1870764997232357
1898,0.21473479768836076
1899,0.2128601606151436
1900,0.23305780752536082
1901,0.2242791243434883
1902,0.2519918742775009
1903,0.27395921582847954
1904,0.27607506616029454
1905,0.2605911334292784
1906,0.2666620048666477
1907,0.27730002303699247
1908,0.2831467250692294
1909,0.28480104534110706
1910,0.2744688726370498
1911,0.2833593747312456
1912,0.2728990919517613
1913,0.26922330853944076
1914,0.28495181934900343
1915,0.2669024289526068
1916,0.21580968557960692
1917,0.34168757655014914
1918,0.2818873549208103
1919,0.23808026493161163
1920,0.27404230213495206
1921,0.2732164579744892
1922,0.25964311854438615
1923,0.2506505795253091
1924,0.25690530322180166
1925,0.25265464734979864
1926,0.23819533113465596
1927,0.24037131282068233
1928,0.23653674557589394
1929,0.23648230246657362
1930,0.2368421803780737
1931,0.23204890634883119
1932,0.19086452527651399
1933,0.1717143794916237
1934,0.15073894614631386
1935,0.14469302651696422
1936,0.12416517337505538
1937,0.10411876817572559
1938,0.09332099757278955
1939,0.09941947017622342
1940,0.1044432296332374
1941,0.11854378572639657
1942,0.1361337213009939
1943,0.12810855964827791
1944,0.1408243515861178
1945,0.1444690741967918
1946,0.17738354537702364
1947,0.17371196166199612
1948,0.16794493574157543
1949,0.19078080848506293
1950,0.16882342004071368
1951,0.2220182314101219
1952,0.20835768324556342
1953,0.20847376839576245
1954,0.23087305048940146
1955,0.1990832234376888
1956,0.23286686390047562
1957,0.23252664497682884
1958,0.22370452678664715
1959,0.2164355456112778
1960,0.19817975923904338
1961,0.16301015877895247
1962,0.1424260251845031
1963,0.12779434972485065
1964,0.0888250832844059
1965,0.10238873776221995
1966,0.06801598499884466
1967,0.12666674765723945
1968,0.08096528654959208
1969,0
1870,0
1871,0.04708137759588606
1872,0.010626370987667735
1873,0.02216709705603224
1874,0.05042713950801637
1875,0.06520336513691846
1876,0.07159701200699972
1877,0.09991350174941667
1878,0.0642076330573487
1879,0.08720344491637314
1880,0.07295667004866352
1881,0.06327913544378716
1882,0.08350533289322817
1883,0.07383233798544363
1884,0.09043243329690795
1885,0.07268145777790905
1886,0.10655282440919982
1887,0.12157335930575656
1888,0.10879457209841183
1889,0.11412170544765626
1890,0.12535850240528096
1891,0.11801745935304807
1892,0.1559471469693103
1893,0.15459219317225534
1894,0.18131055738729177
1895,0.18667997628648125
1896,0.20212659358363844
1897,0.21067971657948611
1898,0.22050932405552354
