"fitted_model","stacking","pseudo_BMA","n_years_val.x","BMA","n_years_val.y","sim","gen_model","n_years"
"cbd",0,0,1,5.58936101610178e-65,0,30,"apc",20
"lc",0.177,0,1,4.65608208050355e-127,0,30,"apc",20
"lc",0,0,5,4.65608208050355e-127,0,30,"apc",20
"lc",0,0,10,4.65608208050355e-127,0,30,"apc",20
"m6",0,0,5,1,0,30,"apc",20
"m6",0.001,0,10,1,0,30,"apc",20
"m6",0.823,0.978,1,1,0,30,"apc",20
"rh",0,0,1,2.71022903573061e-104,0,30,"apc",20
"rh",0.072,0,5,2.71022903573061e-104,0,30,"apc",20
"rh",0,0,10,2.71022903573061e-104,0,30,"apc",20
"apc",1,1,10,8.55440490600645e-88,0,31,"apc",20
"apc",0.557,0.534,1,8.55440490600645e-88,0,31,"apc",20
"apc",0.789,1,5,8.55440490600645e-88,0,31,"apc",20
"cbd",0,0,10,8.18849125059831e-86,0,31,"apc",20
"cbd",0.07,0,5,8.18849125059831e-86,0,31,"apc",20
"cbd",0,0,1,8.18849125059831e-86,0,31,"apc",20
"lc",0,0,1,2.53564263034006e-143,0,31,"apc",20
"lc",0.047,0,5,2.53564263034006e-143,0,31,"apc",20
"lc",0,0,10,2.53564263034006e-143,0,31,"apc",20
"m6",0,0,5,1,0,31,"apc",20
"m6",0,0,10,1,0,31,"apc",20
"m6",0.443,0.466,1,1,0,31,"apc",20
"rh",0,0,1,1.94221601825421e-120,0,31,"apc",20
"rh",0.094,0,5,1.94221601825421e-120,0,31,"apc",20
"rh",0,0,10,1.94221601825421e-120,0,31,"apc",20
"apc",0.833,1,10,6.05221186411315e-96,0,32,"apc",20
"apc",0.341,0.654,1,6.05221186411315e-96,0,32,"apc",20
"apc",0.699,1,5,6.05221186411315e-96,0,32,"apc",20
"cbd",0,0,10,6.61885208477154e-86,0,32,"apc",20
"cbd",0.136,0,5,6.61885208477154e-86,0,32,"apc",20
"cbd",0,0,1,6.61885208477154e-86,0,32,"apc",20
"lc",0.423,0.025,1,1.07209795321934e-145,0,32,"apc",20
"lc",0.164,0,5,1.07209795321934e-145,0,32,"apc",20
"lc",0,0,10,1.07209795321934e-145,0,32,"apc",20
"m6",0,0,5,1,0,32,"apc",20
"m6",0.167,0,10,1,0,32,"apc",20
"m6",0.236,0.198,1,1,0,32,"apc",20
"rh",0,0.123,1,7.50949902733417e-120,0,32,"apc",20
"rh",0,0,5,7.50949902733417e-120,0,32,"apc",20
"rh",0,0,10,7.50949902733417e-120,0,32,"apc",20
"apc",1,1,10,3.69414615712158e-86,0,33,"apc",20
"apc",0,0.094,1,3.69414615712158e-86,0,33,"apc",20
"apc",0.909,1,5,3.69414615712158e-86,0,33,"apc",20
"cbd",0,0,10,1.30088615555488e-61,0,33,"apc",20
"cbd",0.036,0,5,1.30088615555488e-61,0,33,"apc",20
"cbd",0,0,1,1.30088615555488e-61,0,33,"apc",20
"lc",0,0,1,1.90562522675882e-133,0,33,"apc",20
"lc",0.04,0,5,1.90562522675882e-133,0,33,"apc",20
"lc",0,0,10,1.90562522675882e-133,0,33,"apc",20
"m6",0,0,5,1,0,33,"apc",20
"m6",0,0,10,1,0,33,"apc",20
"m6",0.267,0.012,1,1,0,33,"apc",20
"rh",0.733,0.894,1,1.15364956938216e-115,0,33,"apc",20
"rh",0.016,0,5,1.15364956938216e-115,0,33,"apc",20
"rh",0,0,10,1.15364956938216e-115,0,33,"apc",20
"apc",0.883,1,10,0.999169624156213,0,34,"apc",20
"apc",0.809,0.737,1,0.999169624156213,0,34,"apc",20
"apc",0.947,1,5,0.999169624156213,0,34,"apc",20
"cbd",0,0,10,4.73476842541972e-126,0,34,"apc",20
"cbd",0.053,0,5,4.73476842541972e-126,0,34,"apc",20
"cbd",0,0,1,4.73476842541972e-126,0,34,"apc",20
"lc",0.023,0,1,1.17335037738205e-70,0,34,"apc",20
"lc",0,0,5,1.17335037738205e-70,0,34,"apc",20
"lc",0,0,10,1.17335037738205e-70,0,34,"apc",20
"m6",0,0,5,0.00083037314359517,0,34,"apc",20
"m6",0.117,0,10,0.00083037314359517,0,34,"apc",20
"m6",0.168,0.207,1,0.00083037314359517,0,34,"apc",20
"rh",0,0.055,1,2.70019175866415e-09,0,34,"apc",20
"rh",0,0,5,2.70019175866415e-09,0,34,"apc",20
"rh",0,0,10,2.70019175866415e-09,0,34,"apc",20
"apc",0.768,1,10,2.34775956143915e-86,0,35,"apc",20
"apc",0.74,0.664,1,2.34775956143915e-86,0,35,"apc",20
"apc",0.617,0.994,5,2.34775956143915e-86,0,35,"apc",20
"cbd",0,0,10,2.90030454904983e-65,0,35,"apc",20
"cbd",0.014,0,5,2.90030454904983e-65,0,35,"apc",20
"cbd",0,0,1,2.90030454904983e-65,0,35,"apc",20
"lc",0,0,1,1.36552322202631e-136,0,35,"apc",20
"lc",0.018,0,5,1.36552322202631e-136,0,35,"apc",20
"lc",0,0,10,1.36552322202631e-136,0,35,"apc",20
"m6",0.351,0.006,5,1,0,35,"apc",20
"m6",0.232,0,10,1,0,35,"apc",20
"m6",0.161,0.323,1,1,0,35,"apc",20
"rh",0.099,0.013,1,3.14088211895561e-115,0,35,"apc",20
"rh",0,0,5,3.14088211895561e-115,0,35,"apc",20
"rh",0,0,10,3.14088211895561e-115,0,35,"apc",20
"apc",0.579,1,10,6.18270923793597e-91,0,36,"apc",20
"apc",0.944,0.737,1,6.18270923793597e-91,0,36,"apc",20
"apc",0.686,1,5,6.18270923793597e-91,0,36,"apc",20
"cbd",0.001,0,10,7.16440174568146e-79,0,36,"apc",20
"cbd",0,0,5,7.16440174568146e-79,0,36,"apc",20
"cbd",0,0,1,7.16440174568146e-79,0,36,"apc",20
"lc",0.001,0,1,3.64143353633771e-143,0,36,"apc",20
"lc",0.165,0,5,3.64143353633771e-143,0,36,"apc",20
"lc",0,0,10,3.64143353633771e-143,0,36,"apc",20
"m6",0,0,5,1,0,36,"apc",20
"m6",0.42,0,10,1,0,36,"apc",20
"m6",0.019,0.227,1,1,0,36,"apc",20
"rh",0.036,0.036,1,4.1200566184028e-118,0,36,"apc",20
"rh",0.149,0,5,4.1200566184028e-118,0,36,"apc",20
"rh",0,0,10,4.1200566184028e-118,0,36,"apc",20
"apc",1,1,10,1.65174404329697e-78,0,37,"apc",20
"apc",0.964,0.96,1,1.65174404329697e-78,0,37,"apc",20
"apc",0.685,1,5,1.65174404329697e-78,0,37,"apc",20
"cbd",0,0,10,5.04052008552719e-72,0,37,"apc",20
"cbd",0.112,0,5,5.04052008552719e-72,0,37,"apc",20
"cbd",0,0,1,5.04052008552719e-72,0,37,"apc",20
"lc",0,0,1,3.67857099831707e-142,0,37,"apc",20
"lc",0.068,0,5,3.67857099831707e-142,0,37,"apc",20
"lc",0,0,10,3.67857099831707e-142,0,37,"apc",20
"m6",0.135,0,5,1,0,37,"apc",20
"m6",0,0,10,1,0,37,"apc",20
"m6",0.036,0.036,1,1,0,37,"apc",20
"rh",0,0.004,1,2.96393320491084e-108,0,37,"apc",20
"rh",0,0,5,2.96393320491084e-108,0,37,"apc",20
"rh",0,0,10,2.96393320491084e-108,0,37,"apc",20
"apc",1,1,10,0.342070167918002,0,38,"apc",20
"apc",0.13,0.251,1,0.342070167918002,0,38,"apc",20
"apc",0.425,0.241,5,0.342070167918002,0,38,"apc",20
"cbd",0,0,10,4.36961252426624e-123,0,38,"apc",20
"cbd",0.002,0,5,4.36961252426624e-123,0,38,"apc",20
"cbd",0,0,1,4.36961252426624e-123,0,38,"apc",20
"lc",0.411,0.362,1,3.72683762651505e-64,0,38,"apc",20
"lc",0.163,0,5,3.72683762651505e-64,0,38,"apc",20
"lc",0,0,10,3.72683762651505e-64,0,38,"apc",20
"m6",0.411,0.759,5,5.66044159877659e-13,0,38,"apc",20
"m6",0,0,10,5.66044159877659e-13,0,38,"apc",20
"m6",0,0.067,1,5.66044159877659e-13,0,38,"apc",20
"rh",0.459,0.32,1,0.657929832081431,0,38,"apc",20
"rh",0,0,5,0.657929832081431,0,38,"apc",20
"rh",0,0,10,0.657929832081431,0,38,"apc",20
"apc",1,1,10,5.8443288607288e-96,0,39,"apc",20
"apc",0,0.14,1,5.8443288607288e-96,0,39,"apc",20
"apc",0.606,1,5,5.8443288607288e-96,0,39,"apc",20
"cbd",0,0,10,3.31476012106766e-92,0,39,"apc",20
"cbd",0.211,0,5,3.31476012106766e-92,0,39,"apc",20
"cbd",0,0,1,3.31476012106766e-92,0,39,"apc",20
"lc",0,0.001,1,6.08130628459964e-153,0,39,"apc",20
"lc",0.183,0,5,6.08130628459964e-153,0,39,"apc",20
"lc",0,0,10,6.08130628459964e-153,0,39,"apc",20
"m6",0,0,5,1,0,39,"apc",20
"m6",0,0,10,1,0,39,"apc",20
"m6",0.728,0.808,1,1,0,39,"apc",20
"rh",0.271,0.051,1,6.27673971777406e-123,0,39,"apc",20
"rh",0,0,5,6.27673971777406e-123,0,39,"apc",20
"rh",0,0,10,6.27673971777406e-123,0,39,"apc",20
"apc",1,1,10,7.13133295383977e-93,0,40,"apc",20
"apc",0.238,0.426,1,7.13133295383977e-93,0,40,"apc",20
"apc",0.968,1,5,7.13133295383977e-93,0,40,"apc",20
"cbd",0,0,10,3.61311787901429e-77,0,40,"apc",20
"cbd",0,0,5,3.61311787901429e-77,0,40,"apc",20
"cbd",0,0,1,3.61311787901429e-77,0,40,"apc",20
"lc",0.329,0.006,1,8.32564821211339e-152,0,40,"apc",20
"lc",0.032,0,5,8.32564821211339e-152,0,40,"apc",20
"lc",0,0,10,8.32564821211339e-152,0,40,"apc",20
"m6",0,0,5,1,0,40,"apc",20
"m6",0,0,10,1,0,40,"apc",20
"m6",0.433,0.539,1,1,0,40,"apc",20
"rh",0,0.029,1,3.41079606344877e-120,0,40,"apc",20
"rh",0,0,5,3.41079606344877e-120,0,40,"apc",20
"rh",0,0,10,3.41079606344877e-120,0,40,"apc",20
"apc",1,1,10,6.36459766229222e-92,0,41,"apc",20
"apc",0.999,0.815,1,6.36459766229222e-92,0,41,"apc",20
"apc",0.644,1,5,6.36459766229222e-92,0,41,"apc",20
"cbd",0,0,10,4.54586098117894e-70,0,41,"apc",20
"cbd",0.243,0,5,4.54586098117894e-70,0,41,"apc",20
"cbd",0,0,1,4.54586098117894e-70,0,41,"apc",20
"lc",0,0,1,7.26280674263402e-154,0,41,"apc",20
"lc",0.074,0,5,7.26280674263402e-154,0,41,"apc",20
"lc",0,0,10,7.26280674263402e-154,0,41,"apc",20
"m6",0,0,5,1,0,41,"apc",20
"m6",0,0,10,1,0,41,"apc",20
"m6",0,0.182,1,1,0,41,"apc",20
"rh",0,0.003,1,7.34951020368196e-121,0,41,"apc",20
"rh",0.039,0,5,7.34951020368196e-121,0,41,"apc",20
"rh",0,0,10,7.34951020368196e-121,0,41,"apc",20
"apc",1,1,10,1.31730963872191e-87,0,42,"apc",20
"apc",0.487,0.44,1,1.31730963872191e-87,0,42,"apc",20
"apc",0.815,1,5,1.31730963872191e-87,0,42,"apc",20
"cbd",0,0,10,9.50217433201312e-62,0,42,"apc",20
"cbd",0,0,5,9.50217433201312e-62,0,42,"apc",20
"cbd",0,0,1,9.50217433201312e-62,0,42,"apc",20
"lc",0,0,1,3.4988249506916e-142,0,42,"apc",20
"lc",0.045,0,5,3.4988249506916e-142,0,42,"apc",20
"lc",0,0,10,3.4988249506916e-142,0,42,"apc",20
"m6",0.14,0,5,1,0,42,"apc",20
"m6",0,0,10,1,0,42,"apc",20
"m6",0.477,0.534,1,1,0,42,"apc",20
"rh",0.036,0.026,1,1.40779740917046e-115,0,42,"apc",20
"rh",0,0,5,1.40779740917046e-115,0,42,"apc",20
"rh",0,0,10,1.40779740917046e-115,0,42,"apc",20
"apc",0.977,1,10,4.5179753523709e-89,0,43,"apc",20
"apc",0.944,0.788,1,4.5179753523709e-89,0,43,"apc",20
"apc",0.55,0.84,5,4.5179753523709e-89,0,43,"apc",20
"cbd",0.017,0,10,9.92589137519048e-90,0,43,"apc",20
"cbd",0,0,5,9.92589137519048e-90,0,43,"apc",20
"cbd",0,0,1,9.92589137519048e-90,0,43,"apc",20
"lc",0.056,0,1,6.20852257808494e-150,0,43,"apc",20
"lc",0,0,5,6.20852257808494e-150,0,43,"apc",20
"lc",0,0,10,6.20852257808494e-150,0,43,"apc",20
"m6",0.45,0.16,5,1,0,43,"apc",20
"m6",0.005,0,10,1,0,43,"apc",20
"m6",0,0.164,1,1,0,43,"apc",20
"rh",0,0.048,1,2.00534759607823e-118,0,43,"apc",20
"rh",0,0,5,2.00534759607823e-118,0,43,"apc",20
"rh",0,0,10,2.00534759607823e-118,0,43,"apc",20
"apc",0.964,1,10,0.000691856623296387,0,44,"apc",20
"apc",0.001,0.074,1,0.000691856623296387,0,44,"apc",20
"apc",0.488,0.998,5,0.000691856623296387,0,44,"apc",20
"cbd",0,0,10,3.8511840941397e-115,0,44,"apc",20
"cbd",0.291,0,5,3.8511840941397e-115,0,44,"apc",20
"cbd",0,0,1,3.8511840941397e-115,0,44,"apc",20
"lc",0,0,1,3.21286362022654e-60,0,44,"apc",20
"lc",0.129,0,5,3.21286362022654e-60,0,44,"apc",20
"lc",0.021,0,10,3.21286362022654e-60,0,44,"apc",20
"m6",0,0.002,5,0.999307236249745,0,44,"apc",20
"m6",0.014,0,10,0.999307236249745,0,44,"apc",20
"m6",0.99,0.924,1,0.999307236249745,0,44,"apc",20
"rh",0.009,0.001,1,9.07126958240889e-07,0,44,"apc",20
"rh",0.092,0,5,9.07126958240889e-07,0,44,"apc",20
"rh",0.001,0,10,9.07126958240889e-07,0,44,"apc",20
"apc",1,1,10,2.47611543567789e-91,0,45,"apc",20
"apc",0.747,0.772,1,2.47611543567789e-91,0,45,"apc",20
"apc",0.84,1,5,2.47611543567789e-91,0,45,"apc",20
"cbd",0,0,10,3.98490059666634e-68,0,45,"apc",20
"cbd",0.043,0,5,3.98490059666634e-68,0,45,"apc",20
"cbd",0,0,1,3.98490059666634e-68,0,45,"apc",20
"lc",0.001,0,1,5.25878519105902e-144,0,45,"apc",20
"lc",0,0,5,5.25878519105902e-144,0,45,"apc",20
"lc",0,0,10,5.25878519105902e-144,0,45,"apc",20
"m6",0,0,5,1,0,45,"apc",20
"m6",0,0,10,1,0,45,"apc",20
"m6",0.253,0.224,1,1,0,45,"apc",20
"rh",0,0.003,1,1.71243650276884e-124,0,45,"apc",20
"rh",0.117,0,5,1.71243650276884e-124,0,45,"apc",20
"rh",0,0,10,1.71243650276884e-124,0,45,"apc",20
"apc",0.989,1,10,1.8815637204255e-89,0,46,"apc",20
"apc",0,0.013,1,1.8815637204255e-89,0,46,"apc",20
"apc",0.03,0.001,5,1.8815637204255e-89,0,46,"apc",20
"cbd",0,0,10,2.32734498529886e-70,0,46,"apc",20
"cbd",0,0,5,2.32734498529886e-70,0,46,"apc",20
"cbd",0.02,0,1,2.32734498529886e-70,0,46,"apc",20
"lc",0.035,0.001,1,7.8790021217964e-147,0,46,"apc",20
"lc",0,0,5,7.8790021217964e-147,0,46,"apc",20
"lc",0,0,10,7.8790021217964e-147,0,46,"apc",20
"m6",0.97,0.999,5,1,0,46,"apc",20
"m6",0.011,0,10,1,0,46,"apc",20
"m6",0.267,0.143,1,1,0,46,"apc",20
"rh",0.679,0.843,1,7.31117340088873e-118,0,46,"apc",20
"rh",0,0,5,7.31117340088873e-118,0,46,"apc",20
"rh",0,0,10,7.31117340088873e-118,0,46,"apc",20
"apc",1,1,10,0.995447740308789,0,47,"apc",20
"apc",0,0.045,1,0.995447740308789,0,47,"apc",20
"apc",0.986,1,5,0.995447740308789,0,47,"apc",20
"cbd",0,0,10,1.3262086903397e-125,0,47,"apc",20
"cbd",0,0,5,1.3262086903397e-125,0,47,"apc",20
"cbd",0,0,1,1.3262086903397e-125,0,47,"apc",20
"lc",0.283,0.013,1,2.23097637638839e-59,0,47,"apc",20
"lc",0.014,0,5,2.23097637638839e-59,0,47,"apc",20
"lc",0,0,10,2.23097637638839e-59,0,47,"apc",20
"m6",0,0,5,1.87173367994532e-10,0,47,"apc",20
"m6",0,0,10,1.87173367994532e-10,0,47,"apc",20
"m6",0.687,0.866,1,1.87173367994532e-10,0,47,"apc",20
"rh",0.03,0.076,1,0.00455225950403806,0,47,"apc",20
"rh",0,0,5,0.00455225950403806,0,47,"apc",20
"rh",0,0,10,0.00455225950403806,0,47,"apc",20
"apc",1,1,10,1.70026347105067e-84,0,48,"apc",20
"apc",0.617,0.664,1,1.70026347105067e-84,0,48,"apc",20
"apc",0.369,0,5,1.70026347105067e-84,0,48,"apc",20
"cbd",0,0,10,9.69350100089322e-73,0,48,"apc",20
"cbd",0.631,1,5,9.69350100089322e-73,0,48,"apc",20
"cbd",0,0,1,9.69350100089322e-73,0,48,"apc",20
"lc",0.257,0.001,1,2.9505876404382e-138,0,48,"apc",20
"lc",0,0,5,2.9505876404382e-138,0,48,"apc",20
"lc",0,0,10,2.9505876404382e-138,0,48,"apc",20
"m6",0,0,5,1,0,48,"apc",20
"m6",0,0,10,1,0,48,"apc",20
"m6",0.126,0.07,1,1,0,48,"apc",20
"rh",0,0.265,1,4.45175521252923e-115,0,48,"apc",20
"rh",0,0,5,4.45175521252923e-115,0,48,"apc",20
"rh",0,0,10,4.45175521252923e-115,0,48,"apc",20
"apc",0.173,0,10,2.12092643826031e-86,0,49,"apc",20
"apc",0.523,0.504,1,2.12092643826031e-86,0,49,"apc",20
"apc",0.67,1,5,2.12092643826031e-86,0,49,"apc",20
"cbd",0,0,10,5.97565004319335e-73,0,49,"apc",20
"cbd",0.156,0,5,5.97565004319335e-73,0,49,"apc",20
"cbd",0,0,1,5.97565004319335e-73,0,49,"apc",20
"lc",0,0,1,1.35634230676922e-138,0,49,"apc",20
"lc",0,0,5,1.35634230676922e-138,0,49,"apc",20
"lc",0,0,10,1.35634230676922e-138,0,49,"apc",20
"m6",0,0,5,1,0,49,"apc",20
"m6",0.82,1,10,1,0,49,"apc",20
"m6",0.477,0.494,1,1,0,49,"apc",20
"rh",0,0.002,1,7.43587393857411e-115,0,49,"apc",20
"rh",0.174,0,5,7.43587393857411e-115,0,49,"apc",20
"rh",0.008,0,10,7.43587393857411e-115,0,49,"apc",20
"apc",1,1,10,9.10380665255955e-88,0,50,"apc",20
"apc",0.66,0.716,1,9.10380665255955e-88,0,50,"apc",20
"apc",0.679,1,5,9.10380665255955e-88,0,50,"apc",20
"cbd",0,0,10,2.36891177317925e-84,0,50,"apc",20
"cbd",0.274,0,5,2.36891177317925e-84,0,50,"apc",20
"cbd",0,0,1,2.36891177317925e-84,0,50,"apc",20
"lc",0,0,1,8.60481972232034e-148,0,50,"apc",20
"lc",0.046,0,5,8.60481972232034e-148,0,50,"apc",20
"lc",0,0,10,8.60481972232034e-148,0,50,"apc",20
"m6",0,0,5,1,0,50,"apc",20
"m6",0,0,10,1,0,50,"apc",20
"m6",0.231,0.232,1,1,0,50,"apc",20
"rh",0.109,0.052,1,1.35029833749211e-117,0,50,"apc",20
"rh",0,0,5,1.35029833749211e-117,0,50,"apc",20
"rh",0,0,10,1.35029833749211e-117,0,50,"apc",20
"apc",0.737,0.999,10,1.41840719368416e-92,0,51,"apc",20
"apc",0.208,0.282,1,1.41840719368416e-92,0,51,"apc",20
"apc",0.705,0.999,5,1.41840719368416e-92,0,51,"apc",20
"cbd",0,0,10,9.52518964554074e-57,0,51,"apc",20
"cbd",0.17,0,5,9.52518964554074e-57,0,51,"apc",20
"cbd",0,0,1,9.52518964554074e-57,0,51,"apc",20
"lc",0,0,1,3.9167330599294e-145,0,51,"apc",20
"lc",0.124,0,5,3.9167330599294e-145,0,51,"apc",20
"lc",0,0,10,3.9167330599294e-145,0,51,"apc",20
"m6",0,0.001,5,1,0,51,"apc",20
"m6",0.263,0.001,10,1,0,51,"apc",20
"m6",0.331,0.272,1,1,0,51,"apc",20
"rh",0.461,0.447,1,6.75366286446544e-123,0,51,"apc",20
"rh",0,0,5,6.75366286446544e-123,0,51,"apc",20
"rh",0,0,10,6.75366286446544e-123,0,51,"apc",20
"apc",0.999,1,10,0.544349906532658,0,52,"apc",20
"apc",0.196,0.392,1,0.544349906532658,0,52,"apc",20
"apc",0.927,1,5,0.544349906532658,0,52,"apc",20
"cbd",0,0,10,4.66686897769491e-101,0,52,"apc",20
"cbd",0.065,0,5,4.66686897769491e-101,0,52,"apc",20
"cbd",0,0,1,4.66686897769491e-101,0,52,"apc",20
"lc",0.243,0.001,1,9.55069613974309e-57,0,52,"apc",20
"lc",0.008,0,5,9.55069613974309e-57,0,52,"apc",20
"lc",0,0,10,9.55069613974309e-57,0,52,"apc",20
"m6",0,0,5,0.455649732435714,0,52,"apc",20
"m6",0.001,0,10,0.455649732435714,0,52,"apc",20
"m6",0.56,0.607,1,0.455649732435714,0,52,"apc",20
"rh",0,0.001,1,3.61031627997706e-07,0,52,"apc",20
"rh",0,0,5,3.61031627997706e-07,0,52,"apc",20
"rh",0,0,10,3.61031627997706e-07,0,52,"apc",20
"apc",1,1,10,2.04838301966736e-94,0,53,"apc",20
"apc",0.716,0.615,1,2.04838301966736e-94,0,53,"apc",20
"apc",0.851,0.997,5,2.04838301966736e-94,0,53,"apc",20
"cbd",0,0,10,1.08997104475582e-83,0,53,"apc",20
"cbd",0,0,5,1.08997104475582e-83,0,53,"apc",20
"cbd",0,0,1,1.08997104475582e-83,0,53,"apc",20
"lc",0,0,1,3.13284175159639e-155,0,53,"apc",20
"lc",0,0,5,3.13284175159639e-155,0,53,"apc",20
"lc",0,0,10,3.13284175159639e-155,0,53,"apc",20
"m6",0.148,0.003,5,1,0,53,"apc",20
"m6",0,0,10,1,0,53,"apc",20
"m6",0.284,0.383,1,1,0,53,"apc",20
"rh",0,0.002,1,7.92605983558909e-121,0,53,"apc",20
"rh",0,0,5,7.92605983558909e-121,0,53,"apc",20
"rh",0,0,10,7.92605983558909e-121,0,53,"apc",20
"apc",0.523,0.318,10,3.03619351273311e-92,0,54,"apc",20
"apc",0,0.16,1,3.03619351273311e-92,0,54,"apc",20
"apc",0.82,1,5,3.03619351273311e-92,0,54,"apc",20
"cbd",0.146,0,10,1.60072580736377e-86,0,54,"apc",20
"cbd",0.139,0,5,1.60072580736377e-86,0,54,"apc",20
"cbd",0,0,1,1.60072580736377e-86,0,54,"apc",20
"lc",0,0,1,4.43025637771075e-155,0,54,"apc",20
"lc",0,0,5,4.43025637771075e-155,0,54,"apc",20
"lc",0,0,10,4.43025637771075e-155,0,54,"apc",20
"m6",0,0,5,1,0,54,"apc",20
"m6",0.331,0.682,10,1,0,54,"apc",20
"m6",0.943,0.827,1,1,0,54,"apc",20
"rh",0.056,0.013,1,8.71159421541251e-122,0,54,"apc",20
"rh",0.042,0,5,8.71159421541251e-122,0,54,"apc",20
"rh",0,0,10,8.71159421541251e-122,0,54,"apc",20
"apc",1,1,10,2.80858706755468e-92,0,55,"apc",20
"apc",0,0.118,1,2.80858706755468e-92,0,55,"apc",20
"apc",0.514,1,5,2.80858706755468e-92,0,55,"apc",20
"cbd",0,0,10,1.07197644605839e-68,0,55,"apc",20
"cbd",0.353,0,5,1.07197644605839e-68,0,55,"apc",20
"cbd",0,0,1,1.07197644605839e-68,0,55,"apc",20
"lc",0.188,0.005,1,3.20195672069073e-139,0,55,"apc",20
"lc",0.116,0,5,3.20195672069073e-139,0,55,"apc",20
"lc",0,0,10,3.20195672069073e-139,0,55,"apc",20
"m6",0,0,5,1,0,55,"apc",20
"m6",0,0,10,1,0,55,"apc",20
"m6",0.363,0.251,1,1,0,55,"apc",20
"rh",0.449,0.625,1,9.01667123443994e-119,0,55,"apc",20
"rh",0.017,0,5,9.01667123443994e-119,0,55,"apc",20
"rh",0,0,10,9.01667123443994e-119,0,55,"apc",20
"apc",0.994,1,10,8.19748162149713e-80,0,56,"apc",20
"apc",0.914,0.964,1,8.19748162149713e-80,0,56,"apc",20
"apc",0.884,1,5,8.19748162149713e-80,0,56,"apc",20
"cbd",0,0,10,1.31868030344909e-63,0,56,"apc",20
"cbd",0,0,5,1.31868030344909e-63,0,56,"apc",20
"cbd",0,0,1,1.31868030344909e-63,0,56,"apc",20
"lc",0.001,0,1,1.92394564559185e-131,0,56,"apc",20
"lc",0.004,0,5,1.92394564559185e-131,0,56,"apc",20
"lc",0,0,10,1.92394564559185e-131,0,56,"apc",20
"m6",0.112,0,5,1,0,56,"apc",20
"m6",0.006,0,10,1,0,56,"apc",20
"m6",0,0.027,1,1,0,56,"apc",20
"rh",0.085,0.009,1,4.02725840578838e-110,0,56,"apc",20
"rh",0,0,5,4.02725840578838e-110,0,56,"apc",20
"rh",0,0,10,4.02725840578838e-110,0,56,"apc",20
"apc",0.087,0,10,5.86559405989594e-87,0,57,"apc",20
"apc",1,0.929,1,5.86559405989594e-87,0,57,"apc",20
"apc",0.965,1,5,5.86559405989594e-87,0,57,"apc",20
"cbd",0,0,10,1.10871786969376e-90,0,57,"apc",20
"cbd",0.024,0,5,1.10871786969376e-90,0,57,"apc",20
"cbd",0,0,1,1.10871786969376e-90,0,57,"apc",20
"lc",0,0,1,1.80043539457762e-151,0,57,"apc",20
"lc",0.011,0,5,1.80043539457762e-151,0,57,"apc",20
"lc",0,0,10,1.80043539457762e-151,0,57,"apc",20
"m6",0,0,5,1,0,57,"apc",20
"m6",0.913,1,10,1,0,57,"apc",20
"m6",0,0.071,1,1,0,57,"apc",20
"rh",0,0,1,5.58200548439989e-120,0,57,"apc",20
"rh",0,0,5,5.58200548439989e-120,0,57,"apc",20
"rh",0,0,10,5.58200548439989e-120,0,57,"apc",20
"apc",0.319,1,10,6.59759771355698e-87,0,58,"apc",20
"apc",0.625,0.623,1,6.59759771355698e-87,0,58,"apc",20
"apc",0.781,1,5,6.59759771355698e-87,0,58,"apc",20
"cbd",0.006,0,10,9.39132214516512e-72,0,58,"apc",20
"cbd",0.129,0,5,9.39132214516512e-72,0,58,"apc",20
"cbd",0,0,1,9.39132214516512e-72,0,58,"apc",20
"lc",0,0.001,1,4.51036082112571e-137,0,58,"apc",20
"lc",0.001,0,5,4.51036082112571e-137,0,58,"apc",20
"lc",0.064,0,10,4.51036082112571e-137,0,58,"apc",20
"m6",0,0,5,1,0,58,"apc",20
"m6",0.611,0,10,1,0,58,"apc",20
"m6",0.074,0.189,1,1,0,58,"apc",20
"rh",0.301,0.188,1,3.15256944937637e-116,0,58,"apc",20
"rh",0.089,0,5,3.15256944937637e-116,0,58,"apc",20
"rh",0,0,10,3.15256944937637e-116,0,58,"apc",20
"apc",0.954,1,10,1.08935337949424e-92,0,59,"apc",20
"apc",0.034,0.34,1,1.08935337949424e-92,0,59,"apc",20
"apc",0.668,1,5,1.08935337949424e-92,0,59,"apc",20
"cbd",0.045,0,10,1.74804607088016e-86,0,59,"apc",20
"cbd",0.324,0,5,1.74804607088016e-86,0,59,"apc",20
"cbd",0,0,1,1.74804607088016e-86,0,59,"apc",20
"lc",0,0,1,3.10747261100636e-152,0,59,"apc",20
"lc",0.009,0,5,3.10747261100636e-152,0,59,"apc",20
"lc",0.001,0,10,3.10747261100636e-152,0,59,"apc",20
"m6",0,0,5,1,0,59,"apc",20
"m6",0,0,10,1,0,59,"apc",20
"m6",0.456,0.169,1,1,0,59,"apc",20
"rh",0.51,0.49,1,6.13561677518769e-123,0,59,"apc",20
"rh",0,0,5,6.13561677518769e-123,0,59,"apc",20
"rh",0,0,10,6.13561677518769e-123,0,59,"apc",20
"apc",0.999,1,10,1.30910265841052e-94,0,60,"apc",20
"apc",0.879,0.77,1,1.30910265841052e-94,0,60,"apc",20
"apc",0.879,1,5,1.30910265841052e-94,0,60,"apc",20
"cbd",0,0,10,1.74821563961694e-90,0,60,"apc",20
"cbd",0.108,0,5,1.74821563961694e-90,0,60,"apc",20
