x,a_x
84,-1.742638331036766
85,-1.6431671932325302
86,-1.540499952712301
87,-1.435715595337232
88,-1.347981907957645
89,-1.2539586023514315
90,-1.1537720833731142
50,-5.009383092711313
51,-4.902454652018453
52,-4.813400101412085
53,-4.711744425264944
54,-4.624686983167852
55,-4.520483193535148
56,-4.414104907548352
57,-4.318232879785203
58,-4.228202760009018
59,-4.13000696330192
60,-4.033890368348498
61,-3.9436716558854235
62,-3.8430385705998433
63,-3.7551101033144394
64,-3.6580197974687767
65,-3.5667811879193305
66,-3.4744750834043376
67,-3.396230887766281
68,-3.293328630551245
69,-3.195365773828385
70,-3.0969276264920627
71,-3.009307262980378
72,-2.908843986517009
73,-2.828399420660208
74,-2.7290557218239773
75,-2.635306188761368
76,-2.5365868841450565
77,-2.435305996602231
78,-2.3420403120108184
79,-2.23059359610496
80,-2.1407964819002467
81,-2.040702438120924
82,-1.9447345954705224
83,-1.8459122042073317
84,-1.74310124944317
85,-1.6425104390488527
86,-1.5368831065065602
87,-1.4384872537631876
88,-1.35319557567135
89,-1.257872370874738
90,-1.1431971620226908
50,-5.015641837943666
51,-4.8973032107821135
52,-4.813228177360153
53,-4.7115867828883
54,-4.625674124359034
55,-4.51890849287724
56,-4.423634456424398
57,-4.314852468979314
58,-4.238125139318015
59,-4.145473139325458
60,-4.027623691745691
61,-3.951558820657396
62,-3.8422813985870885
63,-3.754148144589309
64,-3.6635803532910773
65,-3.5649474970591553
66,-3.475087727782918
67,-3.4003429179262428
68,-3.291620856524937
69,-3.1883986077988156
70,-3.099965274706438
71,-3.0133108864014284
72,-2.9279280391751428
73,-2.828233858639873
74,-2.730862525091701
75,-2.6306535784494067
76,-2.5416589028817396
77,-2.4317578960605135
78,-2.3448297331661814
79,-2.235068715251124
80,-2.1355310207455873
81,-2.043743188385999
82,-1.9526371697023654
83,-1.8388495644398823
84,-1.7466992893432958
85,-1.6442983733417182
86,-1.5404590038159858
87,-1.4375520344702692
88,-1.3443017822299381
89,-1.250051114136575
90,-1.1473777406248835
50,-4.994929249220164
51,-4.909639549643059
52,-4.812637437685887
53,-4.71687320254415
54,-4.624242963465226
55,-4.525962074462573
56,-4.4284103329602535
57,-4.32697923632849
58,-4.221074550636481
59,-4.125312269881665
60,-4.029027050945269
61,-3.9408000217323815
62,-3.8459363314519677
63,-3.763256135146499
64,-3.6653892239361663
65,-3.575305574310048
66,-3.467356738459825
67,-3.3883148750589704
68,-3.2907568586181486
69,-3.1952695195251786
70,-3.0959848238074255
71,-3.0049378384359215
72,-2.9151637017380834
73,-2.8283747399436647
74,-2.730144194287181
75,-2.633000151925847
76,-2.5409620257177705
77,-2.4400178536418755
78,-2.3361512607065227
79,-2.2329763719192046
80,-2.1261606104915
81,-2.0429353850080605
82,-1.9534236431844356
83,-1.8479676809007215
84,-1.741797586905605
85,-1.6341607078675178
86,-1.5351588608424376
87,-1.436215656934578
88,-1.3503455237894249
89,-1.2507802759975266
90,-1.1479708657823655
50,-5.008680766969862
51,-4.896704716227233
52,-4.8117014784543
53,-4.701277564490266
54,-4.6239719512985085
55,-4.512341727557293
56,-4.415910480929415
57,-4.3151546246250225
58,-4.23415077269448
59,-4.1354020276934
60,-4.031390333646708
61,-3.947113695331556
62,-3.8382797166245926
63,-3.759136144519573
64,-3.663292200477706
65,-3.5589191843125665
66,-3.4699875323632945
67,-3.3942719379297777
68,-3.298974341469326
69,-3.194487149111625
70,-3.1032156562231084
71,-3.0222025214863213
72,-2.9163177543759367
73,-2.826570901399413
74,-2.7334894860580605
75,-2.6334015123133514
76,-2.5237206395219296
77,-2.428154916700926
78,-2.339923976184912
79,-2.2362867843266705
80,-2.1418369741246237
81,-2.046800492475133
82,-1.9364783432770516
83,-1.837252688236291
84,-1.7418745109581342
85,-1.6377840244945265
86,-1.5452001781824805
87,-1.4387019621900379
88,-1.3482445258613007
89,-1.2506437429669846
90,-1.1437727819867947
50,-5.000666509425813
51,-4.9198497230555365
52,-4.8252214401257705
53,-4.711425593610683
54,-4.611053912548392
55,-4.518710861556393
56,-4.430251222312
57,-4.325629511024413
58,-4.23164794805392
59,-4.133505324719458
60,-4.028541507900362
61,-3.942492509803942
62,-3.8517173389786183
63,-3.7601832933242427
64,-3.6679073830275697
65,-3.5791728165198418
66,-3.4737471181213677
67,-3.3890684780198583
68,-3.2934296105703345
69,-3.198272070309456
70,-3.1029845271275773
71,-3.0072219519795773
72,-2.9135122707136722
73,-2.8270610694696034
74,-2.728742360220134
75,-2.636961012820781
76,-2.538564430549148
77,-2.4366670670938864
78,-2.334281021685375
79,-2.227346990000047
80,-2.127196532964636
81,-2.03817146196062
82,-1.9442776906523003
83,-1.839771371725995
84,-1.733213794500901
85,-1.6373821383237046
86,-1.5310888458695329
87,-1.43792714403058
88,-1.3460465111570423
89,-1.24463020036381
90,-1.1397265061500996
50,-5.014569289482044
51,-4.898881500933555
52,-4.795951764185672
53,-4.708534992511333
54,-4.641916632283255
55,-4.523098300368347
56,-4.418590363591659
57,-4.317481750051574
58,-4.226680052183843
59,-4.132138318820273
60,-4.039353215361171
61,-3.952154317882204
62,-3.83826311437922
63,-3.7651115790473035
64,-3.6685617896644658
65,-3.5697644384095577
66,-3.475727016796168
67,-3.397637775577114
68,-3.3013556444191994
69,-3.204917977261875
70,-3.1063356460538962
71,-3.032133339288086
72,-2.9260199518883416
73,-2.8242942333199
74,-2.743275150594446
75,-2.6407619409814393
76,-2.5333523565026423
77,-2.448028847354341
78,-2.343868344224326
79,-2.2401152586910404
80,-2.1376748494889526
81,-2.0489217653919076
82,-1.9571681611925376
83,-1.853429180491399
84,-1.7598933950969957
85,-1.6396029254147828
86,-1.546148170591043
87,-1.447394636749484
88,-1.3598390334894224
89,-1.2610724457669178
90,-1.159827093450944
50,-5.0197224379541545
51,-4.89923453742217
52,-4.807653833630323
53,-4.7182576388922
54,-4.632196955400922
55,-4.53500393098148
56,-4.422162172033912
57,-4.32292875721494
58,-4.231159856637483
59,-4.140675758284128
60,-4.034629851135159
61,-3.948555412507027
62,-3.8546357242587175
63,-3.775105338112771
64,-3.6608039008583986
65,-3.5747651303770778
66,-3.4841466142823183
67,-3.3956619909064694
68,-3.2995480284218575
69,-3.1973563227195414
70,-3.103662916544514
71,-3.0169356585941607
72,-2.9218684969220656
73,-2.8405799454140666
74,-2.7333819005096323
75,-2.6444037652768273
76,-2.543768370058313
77,-2.4406585692161595
78,-2.3486067366563717
79,-2.245854372369643
80,-2.148885312733858
81,-2.0592053212197787
82,-1.9477963214740033
83,-1.848634258504356
84,-1.7465460902876033
85,-1.6473247018045674
86,-1.5502660670636599
87,-1.4443560905371533
88,-1.3566703149355328
89,-1.255835113384792
90,-1.1619105185116738
50,-5.016138092828619
51,-4.898946883697672
52,-4.810593182485108
53,-4.721434226909208
54,-4.633850608092097
55,-4.536261980440918
56,-4.422737676061049
57,-4.322511992772916
58,-4.231254910218337
59,-4.145426425845538
60,-4.044675371976701
61,-3.94781566010722
62,-3.857199996215524
63,-3.7793978005079922
64,-3.6705563853975285
65,-3.5841624228856337
66,-3.473553990703272
67,-3.4020627774794727
68,-3.2989713473848608
69,-3.1944965517338604
70,-3.101093029860138
71,-3.0187593906179986
72,-2.916193437487169
73,-2.833309898546294
74,-2.7447865331145405
75,-2.640243761760581
76,-2.5418479360046673
77,-2.4392288603455126
78,-2.345279928741421
79,-2.2375891431339823
80,-2.1440103824997077
81,-2.0507395920361224
82,-1.9500869542603025
83,-1.8462299240192606
84,-1.7520847918037212
85,-1.6460071707736519
86,-1.5442090248971845
87,-1.4464988852260203
88,-1.355914959023
89,-1.2587165724752858
90,-1.1618259735759628
50,-5.002509825527252
51,-4.910342124241165
52,-4.820267422069538
53,-4.71757637971291
54,-4.635626411996458
55,-4.525813542019922
56,-4.432385413916377
57,-4.328535433756298
58,-4.230366007070398
59,-4.135409991112638
60,-4.0321980874447645
61,-3.9553409124217795
62,-3.842881610117409
63,-3.7640674968119456
64,-3.665678475790587
65,-3.5636934983532846
66,-3.4787506866599425
67,-3.4003525384192077
68,-3.3026937617018484
69,-3.2157629132138714
70,-3.1152437229728056
71,-3.0271947665665286
72,-2.934214468645992
73,-2.839764472954918
74,-2.73438103768257
75,-2.647390104375574
76,-2.540859009956594
77,-2.4492154921762075
78,-2.3485624448259776
79,-2.2504193883137975
80,-2.1445798752348044
81,-2.057355177714613
82,-1.958176216945284
83,-1.8558866206878273
84,-1.7543205394638932
85,-1.6464115510243673
86,-1.5583765257462887
87,-1.4496899054659849
88,-1.3606078205729426
89,-1.2544559687193966
90,-1.143003169369821
50,-5.024388678427269
51,-4.911655049399036
52,-4.829477301805883
53,-4.724704254647579
54,-4.626954819799136
55,-4.530902134770164
56,-4.428495696444186
57,-4.329722234477683
58,-4.239604666201459
59,-4.141283120324853
60,-4.04371766774064
61,-3.9492801839341944
62,-3.859036157719261
63,-3.7764962624118326
64,-3.68143709663601
65,-3.588843504633426
66,-3.4794008484819243
67,-3.4021528334877513
68,-3.3075907784120573
69,-3.1940874329973767
70,-3.1061917791040554
71,-3.02094535572139
72,-2.920507368195235
73,-2.8348944476670437
74,-2.7498386178194214
75,-2.6417425141477233
76,-2.5439526605711578
77,-2.4400462444031663
78,-2.3476476713735237
79,-2.244439107805501
80,-2.1479884809631717
81,-2.0541650937105
82,-1.9583050012328875
83,-1.8516637117967991
84,-1.7588649548162483
85,-1.6490406717415724
86,-1.5487656069011593
87,-1.4512843970749822
88,-1.3635390218195664
89,-1.2709919802564893
90,-1.173536088240551
50,-5.007133431225308
51,-4.915823453191727
52,-4.817087993405856
53,-4.715917064055867
54,-4.6383307425583595
55,-4.528810102437892
56,-4.440093432617105
57,-4.330584328424684
58,-4.23509929553095
59,-4.138212425037192
60,-4.036099524454792
61,-3.9588189506230043
62,-3.846066906569214
63,-3.768410508273349
64,-3.668157095879426
65,-3.5664280902785452
66,-3.480337686062317
67,-3.4028635131535534
68,-3.305608131029272
69,-3.2192119502691945
70,-3.1197160154879486
71,-3.0284625897884965
72,-2.93397571129271
73,-2.8396255092791804
74,-2.736083786084023
75,-2.6494419675397705
76,-2.540939176054664
77,-2.451189910813621
78,-2.34792047709534
79,-2.247421755645724
80,-2.1440502098709873
81,-2.0556074376981366
82,-1.954582394643569
83,-1.8539683258688238
84,-1.7504530469875705
85,-1.6497917076457347
86,-1.5572256838728038
87,-1.4486282466374956
88,-1.3606804838391626
89,-1.254720920247798
90,-1.1449111883730256
50,-4.999572107486602
51,-4.908517592810683
52,-4.813527296713809
53,-4.709205705507625
54,-4.621254347942707
55,-4.5159681778274905
56,-4.422273736173609
57,-4.323012785377463
58,-4.2240038221486484
59,-4.133846291749636
60,-4.033211380689191
61,-3.941849926080055
62,-3.8457865371420965
63,-3.7737746320823864
64,-3.678114508769724
65,-3.5753346305107216
66,-3.4796562864296234
67,-3.3972439929408798
68,-3.291508009699776
69,-3.191742286827645
70,-3.1012386346097736
71,-3.020928196883197
72,-2.9200419448385317
73,-2.8366333388543663
74,-2.746891127916828
75,-2.637310891065771
76,-2.5468737233795746
77,-2.4387939884816916
78,-2.3505240232499633
79,-2.245609866142924
80,-2.148560789331075
81,-2.055396426511374
82,-1.957309449106436
83,-1.8503501641278626
84,-1.752970326489057
85,-1.646929829002065
86,-1.5503936260108468
87,-1.4491650289783549
88,-1.3569613343656828
89,-1.2654090526300106
90,-1.156046803167654
50,-5.002022965635947
51,-4.899585354011194
52,-4.808521610628402
53,-4.703448708505038
54,-4.636706940959217
55,-4.5183785250031985
56,-4.421887553084292
57,-4.322056217615322
58,-4.2285190526848035
59,-4.133611170180937
60,-4.0279791252324335
61,-3.9467314362114485
62,-3.842120658751297
63,-3.757739954788092
64,-3.6570761564889276
65,-3.5635069506317314
66,-3.4711995082565252
67,-3.3976036736136677
68,-3.308858725010667
69,-3.213892985856334
70,-3.1168176017538607
71,-3.022881629485779
72,-2.9282616262208414
73,-2.8339851381120424
74,-2.734613740992225
75,-2.6492118507244387
76,-2.5377583215692927
77,-2.4510772819434425
78,-2.344989914338845
79,-2.244980983635854
80,-2.1441408493543226
81,-2.0564033290955273
82,-1.957087824780455
83,-1.8589865753970607
84,-1.7561207475021872
85,-1.6521593165094624
86,-1.5590113874337646
87,-1.4561112234565592
88,-1.373715757086907
89,-1.2656321154508428
90,-1.160871888320859
50,-5.000224237524263
51,-4.898799664237157
52,-4.810182246277933
53,-4.713982880043691
54,-4.606281460250353
55,-4.516276625644116
56,-4.421213633642849
57,-4.315383282891604
58,-4.226701819000361
59,-4.1280810295033925
60,-4.033772338693381
61,-3.9436708859086096
62,-3.8462101346926407
63,-3.77013445425321
64,-3.674873256407589
65,-3.5760137373941667
66,-3.477191668760884
67,-3.3980455881875646
68,-3.2940808131644586
69,-3.1861737387068265
70,-3.10124839391441
71,-3.01825011121332
72,-2.916194675276632
73,-2.8407181858886115
74,-2.7466412611863706
75,-2.6374768534197304
76,-2.5416663256329945
77,-2.447512783147068
78,-2.3518330641314433
79,-2.246692450553717
80,-2.1494344107695125
81,-2.063868281692168
82,-1.967002511004396
83,-1.8566445838491905
84,-1.7569955572305822
85,-1.648589739441053
86,-1.5578900980662516
87,-1.4596488320166903
88,-1.3633310866368107
89,-1.2733687905916034
90,-1.1691146510996426
50,-5.004528724124353
51,-4.904844205601909
52,-4.807471226388881
53,-4.705825777222371
54,-4.6379749560863
55,-4.519409152329049
56,-4.41992680668938
57,-4.321288914338789
58,-4.226842101422519
59,-4.131912733576726
60,-4.027836466250625
61,-3.947209524971611
62,-3.843085270784796
63,-3.7589015477217678
64,-3.6614902769662603
65,-3.5675085394919686
66,-3.469832060480952
67,-3.3952430873693773
68,-3.307322794556072
69,-3.216999614859559
70,-3.112516164942871
71,-3.0213575848984178
72,-2.929911400115353
73,-2.833415289548962
74,-2.736576977702956
75,-2.6524208375561122
76,-2.5451679592067684
77,-2.449207670879677
78,-2.349093379654176
79,-2.250267665810026
80,-2.150688925502024
81,-2.0533256377896505
82,-1.9540648762482953
83,-1.8595445058842184
84,-1.7597969636413253
85,-1.6568212019267412
86,-1.5555380007478312
87,-1.4501481943912033
88,-1.3715000421318644
89,-1.264497599109495
90,-1.1589576685983518
50,-5.001463141453072
51,-4.9067753751398895
52,-4.815457217791598
53,-4.703936272286656
54,-4.6352622868255065
55,-4.512875705512108
56,-4.412284382155747
57,-4.320673267307743
58,-4.223824783206082
59,-4.125099427967043
60,-4.022464697928923
61,-3.9460310128366314
62,-3.84420570426462
63,-3.7643528594270133
64,-3.6665379900581643
65,-3.570961531865768
66,-3.4627971483818154
67,-3.3981211013738006
68,-3.2918038984954885
69,-3.204197130296212
70,-3.110561494479144
71,-3.013260113106926
72,-2.929933182098788
73,-2.839286341806757
74,-2.73777610244394
75,-2.645865772939679
76,-2.5482669280919468
77,-2.4476190488948637
78,-2.351514572301609
79,-2.2474501593415797
80,-2.150231074046913
81,-2.058614739250918
82,-1.954500790452634
83,-1.8672945436814323
84,-1.75871953964336
85,-1.6508079624423184
86,-1.5513172713572851
87,-1.4513786582730532
88,-1.3709314133055923
89,-1.2594298400441921
90,-1.1565496293413442
50,-5.0003525582313975
51,-4.911108158945747
52,-4.816335065074461
53,-4.705721866874533
54,-4.638584370811192
55,-4.517916436076024
56,-4.415865916501691
57,-4.325722254059303
58,-4.232376363503015
59,-4.135912292585453
60,-4.0342483171266394
61,-3.9538771359972182
62,-3.8541503576503096
63,-3.7751106813349025
64,-3.674128570956546
65,-3.5836208256063262
66,-3.487229533540513
67,-3.4094935580724246
68,-3.3114751608310464
69,-3.207383103725942
70,-3.1195130691001682
71,-3.0334355277663088
72,-2.9254265278125398
73,-2.840429778499604
74,-2.75218947822186
75,-2.649934187310133
76,-2.5510164956534744
77,-2.4562090364836013
78,-2.3608483494110266
79,-2.2598382328338067
80,-2.1610506799850984
81,-2.0714351187978868
82,-1.9787277444501503
83,-1.8632025965021377
84,-1.7741622427253232
85,-1.6706773776358133
86,-1.586415328245716
87,-1.4693270101468865
88,-1.3866414246480028
89,-1.283197316730207
90,-1.1737588292664427
50,-5.00838856817936
51,-4.907640127650752
52,-4.813814184772669
53,-4.705708811265602
54,-4.623236938617699
55,-4.522178023516053
56,-4.43142059088705
57,-4.326748928649827
58,-4.236638557407657
59,-4.12971575253775
60,-4.024681436945565
61,-3.9522320571466114
62,-3.8436967777247544
63,-3.7641223433287907
64,-3.6824903601552617
65,-3.58201955292264
66,-3.477531041708406
67,-3.4034343653809502
68,-3.3156747322993727
69,-3.208057177802968
70,-3.11169739730389
71,-3.033527484282065
72,-2.9316373596901406
73,-2.8449497363593745
74,-2.747998510357604
75,-2.655836147791781
76,-2.547522305051774
77,-2.452844390767294
78,-2.3599369862938366
79,-2.2671987271457557
80,-2.164237023581295
81,-2.0648777017481055
82,-1.9669479346897942
83,-1.8681739565202211
84,-1.7848358598054574
85,-1.6672364912499122
86,-1.571048570293494
87,-1.465102424089759
88,-1.373377469647908
89,-1.284361256358233
90,-1.1856767786252072
50,-5.003769918757445
51,-4.9074406099093455
52,-4.813960982033323
53,-4.703765564427635
54,-4.6194979527141236
55,-4.521103058720452
56,-4.416325783679194
57,-4.328987221886973
58,-4.226162873937551
59,-4.130871188706116
60,-4.034865918929885
61,-3.946134452316793
62,-3.8494662077023167
63,-3.7645575904859947
64,-3.654155215233702
65,-3.5638663895233362
66,-3.476884646608958
67,-3.391871114299899
68,-3.288831522286532
69,-3.201045596755068
70,-3.1093586466308483
71,-3.0115906175394476
72,-2.9209694630434924
73,-2.8294772994735564
74,-2.739197214410378
75,-2.6355925239481683
76,-2.540281055483754
77,-2.4409587001853095
78,-2.341148242076741
79,-2.2298247482845666
80,-2.1350042096706043
81,-2.0533400309161656
82,-1.9527290919528766
83,-1.849642263796172
84,-1.7343335329587715
85,-1.6432901265197775
86,-1.5506506391191102
87,-1.4575634403813238
88,-1.3620365879541778
89,-1.2632859648184835
90,-1.1666243631858775
50,-5.013538293351878
51,-4.908865363379817
52,-4.804319555190142
53,-4.70161356908228
54,-4.626157804517223
55,-4.516322246711524
56,-4.416870921372456
57,-4.319759143028729
58,-4.224471365505317
59,-4.130939539407065
60,-4.01868634849777
61,-3.947058651496031
62,-3.841717271658053
63,-3.7713104719060198
64,-3.6640090214893744
65,-3.566573697883502
66,-3.4722736473228695
67,-3.391562763334696
68,-3.2913633862614518
69,-3.2017070928127254
70,-3.0942874182986193
71,-3.0191918395890247
72,-2.9250344104539043
73,-2.8199076964916947
74,-2.7392206366537173
75,-2.635745376612007
76,-2.5328931008291593
77,-2.434587721774263
78,-2.3498225264634636
79,-2.241976603801151
80,-2.144711775580543
81,-2.0460422267596683
82,-1.9541333019745049
83,-1.847540672472275
84,-1.7515803493924997
85,-1.6373610392375806
86,-1.553639597358599
87,-1.442995223122856
88,-1.363040136982445
89,-1.2659741651151541
90,-1.151689525283568
50,-5.005881228140696
51,-4.891711435412787
52,-4.795784678372079
53,-4.684957386790004
54,-4.619614224251401
55,-4.513496973282373
56,-4.405754793998165
57,-4.317394371376853
58,-4.222637740259867
59,-4.117370463644563
60,-4.027402943250493
61,-3.9467327058499766
62,-3.825546077965165
63,-3.756113325477623
64,-3.6658568546821515
65,-3.5703287069033336
66,-3.464524799371371
67,-3.3981519676009366
68,-3.2958873593726565
69,-3.1935816615128867
70,-3.111833914231012
71,-3.0120805810065368
72,-2.917943694685288
73,-2.8414233856637163
74,-2.7337211062933746
75,-2.639548205076456
76,-2.540644840947838
77,-2.4453364553192785
78,-2.336098504036593
79,-2.238722534036891
80,-2.1378875969335454
81,-2.056555158670667
82,-1.9505264397577688
83,-1.8529911443762084
84,-1.7507382247191163
85,-1.6531242865048223
86,-1.5488480280837094
87,-1.4517591132597087
88,-1.3593141573554983
89,-1.2661037832013184
90,-1.1524762441014806
50,-5.013975605012032
51,-4.88397334093742
52,-4.804759916744248
53,-4.685430585450735
54,-4.608266521991639
55,-4.50757128755896
56,-4.407829032106952
57,-4.313401570385524
58,-4.2170803131593235
59,-4.1236236229455585
60,-4.0202552205605055
61,-3.9435926583000454
62,-3.8431058926934116
63,-3.753993488429592
64,-3.6628485867302283
65,-3.5646529154601905
66,-3.4652572114353672
67,-3.3853868602411796
68,-3.2974237227823338
69,-3.1821069243253066
70,-3.1067612281468793
71,-3.0069968861111716
72,-2.9188313721122645
73,-2.838849958575366
74,-2.7273121402776908
75,-2.640776401984221
76,-2.5351781746651523
77,-2.449549705091481
78,-2.3356901336447633
79,-2.2389532025204026
80,-2.142516169516127
81,-2.0550197914773647
82,-1.9523004207877535
83,-1.8474453722760338
84,-1.7459805944179538
85,-1.6457632161002564
86,-1.5538940446374574
87,-1.449013899638197
88,-1.3554002170599517
89,-1.2501874587308168
90,-1.1513096866774069
50,-4.986212728856068
51,-4.893586126741278
52,-4.792423726783758
53,-4.7088152803914625
54,-4.61329711268741
55,-4.5118782678523885
56,-4.414232039038806
57,-4.318165510080617
58,-4.220569802407997
59,-4.114865200624974
60,-4.0232862590179765
61,-3.9400509923318494
62,-3.8265433538609686
63,-3.7608535397743728
64,-3.6529062076824594
65,-3.564710463284317
66,-3.4699098745861354
67,-3.3768491247997527
68,-3.2902098738020378
69,-3.1941333285278057
70,-3.0910500058250663
71,-3.022861436178813
72,-2.91973198915291
73,-2.8330690332483845
74,-2.743874753689726
75,-2.645058089004301
76,-2.534163946677397
77,-2.433285097135966
78,-2.3472441988784354
79,-2.2395159219387857
80,-2.1445864472257843
81,-2.0503422057007303
82,-1.9454906148403506
83,-1.8533102179584287
84,-1.7534092078110863
85,-1.64391321915221
86,-1.546488477569544
87,-1.4431622446124053
88,-1.366386595894337
89,-1.2627833367738517
90,-1.1526799400726029
50,-4.996844803109514
51,-4.887820644207619
52,-4.808399770446712
53,-4.688958757936476
54,-4.6104387991179046
55,-4.504999482211218
56,-4.414018251363682
57,-4.306948847934449
58,-4.219257659542532
59,-4.129144702321718
60,-4.024347942450534
61,-3.9344603248556993
62,-3.84536713863052
63,-3.7530458725774505
64,-3.665846130240826
65,-3.5598987362012133
66,-3.461363585183733
67,-3.4000421973609414
68,-3.2950635809590527
69,-3.194534426200811
70,-3.1088826780724896
71,-3.004408596191814
72,-2.9132067154935504
73,-2.822581270403758
74,-2.722931815834542
75,-2.6273264762111017
76,-2.5345460332427496
77,-2.4423114641815014
78,-2.336091923099218
79,-2.23857803044768
80,-2.1362360668040745
81,-2.0496673791761064
82,-1.9560387999290836
83,-1.8435382163126954
84,-1.7430352945722176
85,-1.6420179136865807
86,-1.5496779408366341
87,-1.4499618105445582
88,-1.3486681280467
89,-1.2589605544510345
90,-1.1600949174861988
50,-4.998804120378245
51,-4.891401489331222
52,-4.808966053995171
53,-4.693657826894476
54,-4.616519701011321
55,-4.5146205999223366
56,-4.419389007346931
57,-4.310670390761003
58,-4.231664695974512
59,-4.12779561712371
60,-4.028068437434693
61,-3.9451886939314655
62,-3.845107143864005
63,-3.752361350128854
64,-3.6648366457206225
65,-3.559087979424367
66,-3.4650904325957286
67,-3.4076948538920755
68,-3.2875849406520072
69,-3.187348274437347
70,-3.107021055327104
71,-3.0115669581203233
72,-2.909324109394909
73,-2.835294386418626
74,-2.7357767343163197
75,-2.6414096944253638
76,-2.5304408086893
77,-2.4324208512663037
78,-2.3473300950029015
79,-2.2330604995702505
80,-2.14070936203884
81,-2.051011038202682
82,-1.9456694403128232
83,-1.8446723417478965
84,-1.7549676371468113
85,-1.6492454766167688
86,-1.5441194616590959
87,-1.4521304930714656
88,-1.3640910608201302
89,-1.2602246310227077
90,-1.1641297573039018
50,-5.000130800129074
51,-4.9019844987152466
52,-4.814406946373705
53,-4.701916142628681
54,-4.617162393481143
55,-4.515593928373188
56,-4.421656520525878
57,-4.3152349943971515
58,-4.232697114408748
59,-4.128702881397635
60,-4.028394948800723
61,-3.945573562149963
62,-3.8446042773052547
63,-3.7515022043418673
64,-3.662458122179883
65,-3.557439807190212
66,-3.4611431025459525
67,-3.4057250597240443
68,-3.283682406366621
69,-3.1861126470890087
70,-3.104372636136995
71,-3.0037738312341284
72,-2.9062272269229914
73,-2.8335366723903426
74,-2.738418150309515
75,-2.6361476988094803
76,-2.528105934802687
77,-2.4321697429567886
78,-2.3392125243836155
79,-2.2264092409085174
80,-2.133527496699427
81,-2.050466146402539
82,-1.9415923306095775
83,-1.8359238111196823
84,-1.7452760972737913
85,-1.6397481050379252
86,-1.5386286252811412
87,-1.4436524824850963
88,-1.3581990678448028
89,-1.254168675311119
90,-1.1563263416258245
50,-4.987704355959702
51,-4.883561879781668
52,-4.7998562570174474
53,-4.704232577070797
54,-4.613962149020075
55,-4.513354072116281
56,-4.4161651902078995
57,-4.315078064477442
58,-4.210620793643439
59,-4.12420760387388
60,-4.027239908940892
61,-3.9397163781406777
62,-3.8311260755135415
63,-3.7537958203054207
64,-3.6656923482074553
65,-3.562011356293443
66,-3.4639341117670837
67,-3.388683353454528
68,-3.291682178545967
69,-3.1881385094580206
70,-3.100047992546091
71,-3.0173814317026273
72,-2.9129129523882784
73,-2.8307261407265414
74,-2.727659935576003
75,-2.630501183452643
76,-2.521512453324719
77,-2.441225250003645
78,-2.3389246055399027
79,-2.2323284102276237
80,-2.1260255156484527
81,-2.0438119484675394
82,-1.9448925492484355
83,-1.840790249452099
84,-1.739378934913527
85,-1.63480979767892
86,-1.5482851776834556
87,-1.4306272688138006
88,-1.3476672537444154
89,-1.246311816029893
90,-1.149908996360419
50,-4.98708273530559
51,-4.8915821910645505
52,-4.807348280694423
53,-4.703971928111398
54,-4.608189703182397
55,-4.509505252538327
56,-4.410869689064631
57,-4.309434931377123
58,-4.2079091233305155
59,-4.125428719738138
60,-4.025798130931113
61,-3.938320594696957
62,-3.828873728726155
63,-3.750977250029198
64,-3.6625478809859144
65,-3.5576382010711414
66,-3.4598552492276844
67,-3.384017028572302
68,-3.287804624131784
69,-3.1856494788126244
70,-3.0958673346264005
71,-3.0145814499816193
72,-2.9108613521127333
73,-2.8281995677013465
74,-2.724727932668665
75,-2.6298785762707473
76,-2.5204585744209647
77,-2.441626130519198
78,-2.3378964549434147
79,-2.234181287228637
80,-2.129020509682059
81,-2.0456712986794967
82,-1.9452818186553322
83,-1.8413620060901028
84,-1.7422644041828075
85,-1.6335674384618193
86,-1.547449457235716
87,-1.4302016773077812
88,-1.3478042776821824
89,-1.2521352278163105
90,-1.1552191255561577
50,-5.02959626194387
51,-4.916560809419652
52,-4.828005230661083
53,-4.729810450622724
54,-4.642793426343454
55,-4.542849221006902
56,-4.438842712926488
57,-4.3336530562117614
58,-4.247093757481336
59,-4.157525157592798
60,-4.047336812026775
61,-3.955283294770756
62,-3.857001976872213
63,-3.782710623777386
64,-3.6821899690258793
65,-3.5936596864685844
66,-3.4951797100648996
67,-3.4115792980317776
68,-3.319112065409044
69,-3.227164200519674
70,-3.1275408769299973
71,-3.037360741448003
72,-2.947761975316
73,-2.852388856639033
74,-2.765057893900835
75,-2.66840275430431
76,-2.5604839046760057
77,-2.464818329631985
78,-2.367504351644203
79,-2.274688045767612
80,-2.1669638691815836
81,-2.0757005871298144
82,-1.9840270176413
83,-1.878765269404469
84,-1.7836346246688513
85,-1.6755414125551766
86,-1.5743002863070434
87,-1.4795264908463681
88,-1.3885289803018295
89,-1.2930326883536873
90,-1.1827587600779301
50,-5.036984095822892
51,-4.925161798638062
52,-4.837855848897766
53,-4.737718673200722
54,-4.654578420477359
55,-4.551435883591711
56,-4.451150095027393
57,-4.338377810214839
58,-4.247125439752213
59,-4.151805342483455
60,-4.055877926764257
61,-3.958845922899916
62,-3.8641630623310728
63,-3.787511647607983
64,-3.693643612773202
65,-3.5963347261708547
66,-3.4965165323699106
67,-3.427751514694636
68,-3.327392218124302
69,-3.2201914425876623
70,-3.1370477816665128
71,-3.042589182439647
